date,corr_upstream,corr_downstream,corr_bidirectional,corr_unconnected
2020-05-29,0.013024825602769852,0.1401175856590271,0.18720275163650513,0.08317641913890839
2020-06-05,0.012697229161858559,0.13711528480052948,0.1910582184791565,0.08530166000127792
2020-06-12,0.019706858322024345,0.14180581271648407,0.20257599651813507,0.08882831782102585
2020-06-19,0.02326868660748005,0.14134076237678528,0.19776217639446259,0.0916406661272049
2020-06-26,0.021008042618632317,0.14158105850219727,0.19491350650787354,0.09264441579580307
2020-07-03,0.02718978002667427,0.14006611704826355,0.1830044686794281,0.09387415647506714
2020-07-10,0.017548751085996628,0.13747256994247437,0.16902273893356323,0.09307942539453506
2020-07-17,0.01918310485780239,0.1368272304534912,0.1709008514881134,0.0925651341676712
2020-07-24,0.020673520863056183,0.13276124000549316,0.17655766010284424,0.09223933517932892
2020-07-31,0.02343304269015789,0.13347436487674713,0.1756473332643509,0.09239713102579117
2020-08-07,0.021743368357419968,0.13265728950500488,0.17545980215072632,0.09280513226985931
2020-08-14,0.019650468602776527,0.13183604180812836,0.1723962128162384,0.09305103123188019
2020-08-21,0.02080778405070305,0.13133245706558228,0.1740143895149231,0.09159673005342484
2020-08-28,0.021365821361541748,0.12953491508960724,0.17740818858146667,0.09063337743282318
2020-09-04,0.019059518352150917,0.13047829270362854,0.1771405041217804,0.08996156603097916
2020-09-11,0.018278758972883224,0.12757955491542816,0.1777549386024475,0.08890427649021149
2020-09-18,0.008531684055924416,0.1266447901725769,0.16666166484355927,0.08683372288942337
2020-09-25,0.0024891116190701723,0.12149365246295929,0.1602720320224762,0.08454518020153046
2020-10-02,0.011735154315829277,0.12600332498550415,0.18999168276786804,0.08947724103927612
2020-10-09,0.0027916093822568655,0.11876104027032852,0.19939731061458588,0.08145086467266083
2020-10-16,0.004540164954960346,0.11965451389551163,0.19872257113456726,0.08125444501638412
2020-10-23,-0.004997333977371454,0.11792375892400742,0.19501003623008728,0.08004092425107956
2020-10-30,-0.010922581888735294,0.12021808326244354,0.20452027022838593,0.0794091448187828
2020-11-06,-0.02238282933831215,0.10744719952344894,0.20572027564048767,0.07687622308731079
2020-11-13,-0.017851728945970535,0.10833624005317688,0.22963447868824005,0.07733797281980515
2020-11-20,-0.016925044357776642,0.10886771231889725,0.22642095386981964,0.07656847685575485
2020-11-27,-0.017103930935263634,0.11080273985862732,0.22566504776477814,0.07687399536371231
2020-12-04,-0.018027527257800102,0.11171404272317886,0.22707021236419678,0.07703900337219238
2020-12-11,-0.01759088784456253,0.11282843351364136,0.22691993415355682,0.07729005813598633
2020-12-18,-0.016572317108511925,0.11311914771795273,0.23233667016029358,0.0786348506808281
2020-12-25,-0.01907194033265114,0.110850989818573,0.23248040676116943,0.07776729762554169
2021-01-01,-0.01834537275135517,0.10924918204545975,0.23166421055793762,0.07763616740703583
2021-01-08,-0.017990168184041977,0.10953336209058762,0.23260951042175293,0.07791446894407272
2021-01-15,-0.01767023839056492,0.10918296128511429,0.23308365046977997,0.07724448293447495
2021-01-22,-0.01745288446545601,0.10918641835451126,0.23694562911987305,0.07733258605003357
2021-01-29,-0.01652367413043976,0.11029162257909775,0.24069777131080627,0.07742908596992493
2021-02-05,-0.014065501280128956,0.11274046450853348,0.24511078000068665,0.07777475565671921
2021-02-12,-0.014659698121249676,0.11303875595331192,0.24775931239128113,0.07769538462162018
2021-02-19,-0.014751250855624676,0.11298946291208267,0.24910616874694824,0.07740431278944016
2021-02-26,-0.015301885083317757,0.11250194162130356,0.24868357181549072,0.07726167887449265
2021-03-05,-0.01824149861931801,0.11016104370355606,0.23829567432403564,0.0747305378317833
2021-03-12,-0.017502613365650177,0.11024374514818192,0.23492443561553955,0.07527001202106476
2021-03-19,-0.01725127175450325,0.09080929309129715,0.20579084753990173,0.07372234761714935
2021-03-26,-0.02763572335243225,0.057251084595918655,0.15892022848129272,0.04506015405058861
2021-04-02,-0.024031341075897217,0.0438750721514225,0.2382911741733551,0.04469969496130943
2021-04-09,-0.031033264473080635,0.020928114652633667,0.2603280246257782,0.0387214757502079
2021-04-16,-0.009992221370339394,0.03910424932837486,0.23955610394477844,0.040255796164274216
2021-04-23,-0.010427829809486866,0.04807466268539429,0.23693282902240753,0.041927456855773926
2021-04-30,-0.0129918921738863,0.0448642261326313,0.2388797253370285,0.04416560381650925
2021-05-07,-0.01588299497961998,0.03544988855719566,0.23051199316978455,0.038008373230695724
2021-05-14,-0.020167406648397446,0.023780280724167824,0.21015532314777374,0.030863454565405846
2021-05-21,-0.023678401485085487,0.03405889496207237,0.2182275354862213,0.03153562918305397
2021-05-28,-0.012697211466729641,0.04483470693230629,0.2310630977153778,0.03172678127884865
2021-06-04,-0.014723917469382286,0.04395124316215515,0.23344466090202332,0.03009895421564579
2021-06-11,-0.020212074741721153,0.029484346508979797,0.22651927173137665,0.026698380708694458
2021-06-18,-0.030172497034072876,0.027463944628834724,0.2310650795698166,0.02457033470273018
2021-06-25,-0.028954537585377693,0.025938404724001884,0.2325485497713089,0.025687208399176598
2021-07-02,-0.0308062843978405,0.020046928897500038,0.24807694554328918,0.023648174479603767
2021-07-09,-0.03220756724476814,0.019939085468649864,0.25658828020095825,0.02277752384543419
2021-07-16,-0.03388481214642525,0.01813562586903572,0.2541821002960205,0.0229860357940197
2021-07-23,-0.03378378972411156,0.018876422196626663,0.2541440427303314,0.021215083077549934
2021-07-30,-0.0337214395403862,0.02137601748108864,0.2606816291809082,0.021703561767935753
2021-08-06,-0.02913219854235649,0.02247125469148159,0.26389098167419434,0.020585112273693085
2021-08-13,-0.027237525209784508,0.0257680993527174,0.2631581127643585,0.0191172007471323
2021-08-20,-0.028605496510863304,0.028444679453969002,0.2667905390262604,0.02010144107043743
2021-08-27,-0.028023282065987587,0.03025328554213047,0.26616576313972473,0.020188136026263237
2021-09-03,-0.027740513905882835,0.030236540362238884,0.2659890949726105,0.020741377025842667
2021-09-10,-0.02779887244105339,0.03201216831803322,0.26665931940078735,0.02174088917672634
