ticker_i,ticker_j,corr,pvalue,n_obs,rel_type
AMZN,PM,0.13165216147899628,0.013841015286743641,349,unconnected
AMZN,IBM,0.36782974004745483,1.2719220208318172e-12,349,unconnected
AMZN,AXP,0.34097418189048767,5.980784617554136e-11,349,unconnected
AMZN,C,0.2516199052333832,1.9302317468827823e-06,349,unconnected
AMZN,MCD,0.27220022678375244,2.4079767513285333e-07,349,downstream
AMZN,PEP,0.2217010259628296,2.9282266041263938e-05,349,unconnected
AMZN,TXN,-0.0035448626149445772,0.9473896622657776,349,unconnected
AMZN,VZ,0.23694463074207306,7.659396942472085e-06,349,unconnected
AMZN,AMGN,0.3113156855106354,2.792953868180348e-09,349,unconnected
AMZN,NEE,0.12102125585079193,0.02375495247542858,349,unconnected
AMZN,T,0.2548767030239105,1.4048511047803913e-06,349,upstream
AMZN,BA,0.18016894161701202,0.0007209866307675838,349,unconnected
AMZN,TJX,0.1804060935974121,0.0007092036539688706,349,unconnected
AMZN,GILD,0.157811239361763,0.0031152935698628426,349,unconnected
AMZN,ABT,0.1403237134218216,0.00866337213665247,349,unconnected
AMZN,SCHW,0.03697248920798302,0.49116238951683044,349,unconnected
AMZN,DE,0.2445731908082962,3.7821291698492132e-06,349,unconnected
AMZN,ETN,0.07409525662660599,0.16723386943340302,349,unconnected
AMZN,PFE,0.2291930466890335,1.532161513750907e-05,349,unconnected
AMZN,UNP,0.2678435146808624,3.796806424816168e-07,349,unconnected
AMZN,WELL,0.1136000007390976,0.033881280571222305,349,unconnected
AMZN,HON,0.25557494163513184,1.3116076615915517e-06,349,unconnected
WMT,JPM,0.53436279296875,3.6758356696473115e-27,349,unconnected
WMT,LLY,0.4240637421607971,1.1504077234807786e-16,349,unconnected
WMT,XOM,0.13243745267391205,0.013279792852699757,349,unconnected
WMT,JNJ,0.6267573833465576,1.7275936143397794e-39,349,unconnected
WMT,ORCL,0.08844447880983353,0.09902774542570114,349,upstream
WMT,COST,0.3059085011482239,5.3854307680012425e-09,349,unconnected
WMT,NFLX,0.31448453664779663,1.8890669029048013e-09,349,unconnected
WMT,BAC,0.5505375862121582,4.773530515547997e-29,349,unconnected
WMT,ABBV,0.3737506866455078,5.178466704926221e-13,349,unconnected
WMT,CAT,0.6358963251113892,6.101533773363118e-41,349,downstream
WMT,CVX,0.3142929971218109,1.9345061108566597e-09,349,unconnected
WMT,HD,0.728824257850647,0.0,349,unconnected
WMT,INTC,0.06623280793428421,0.21711070835590363,349,unconnected
WMT,PG,0.7049735188484192,0.0,349,unconnected
WMT,CSCO,0.5780864357948303,1.655766518548131e-32,349,unconnected
WMT,KO,0.4011707603931427,6.3116427130593695e-15,349,unconnected
WMT,GE,0.3338928818702698,1.555363338123783e-10,349,upstream
WMT,AMAT,0.1237386018037796,0.02076510526239872,349,unconnected
WMT,MS,0.553158164024353,2.3091122138061358e-29,349,unconnected
WMT,UNH,0.6889479756355286,0.0,349,unconnected
WMT,MRK,0.20603805780410767,0.00010576284694252536,349,upstream
WMT,GS,0.5464043617248535,1.481401720580843e-28,349,unconnected
WMT,RTX,0.271191269159317,2.6777073003358964e-07,349,unconnected
WMT,WFC,0.538421630859375,1.263299976621705e-27,349,unconnected
WMT,PM,0.32577916979789734,4.513867890576506e-10,349,unconnected
WMT,IBM,0.5781437754631042,1.6271881937645273e-32,349,unconnected
WMT,AXP,0.6024975776672363,7.364572552975554e-36,349,unconnected
WMT,C,0.5365419983863831,2.0753957821742905e-27,349,unconnected
WMT,MCD,0.6480087637901306,6.081635335169706e-43,349,unconnected
WMT,PEP,0.3682016432285309,1.2027841830158925e-12,349,upstream
WMT,TXN,0.1572842299938202,0.0032177790999412537,349,unconnected
WMT,VZ,0.49193280935287476,1.144335260630042e-22,349,unconnected
WMT,AMGN,0.698174238204956,0.0,349,unconnected
WMT,NEE,0.17668303847312927,0.0009164729272015393,349,unconnected
WMT,T,0.35597658157348633,7.278516331310492e-12,349,unconnected
WMT,BA,0.250481516122818,2.1547541564359562e-06,349,unconnected
WMT,TJX,0.38846108317375183,5.1233207943018194e-14,349,unconnected
WMT,GILD,0.26635506749153137,4.4278041855250194e-07,349,unconnected
WMT,ABT,0.30729493498802185,4.556705679448214e-09,349,unconnected
WMT,SCHW,0.12187395244836807,0.02277904935181141,349,unconnected
WMT,DE,0.6829967498779297,0.0,349,unconnected
WMT,ETN,0.16033197939395905,0.0026649103965610266,349,unconnected
WMT,PFE,0.6744999289512634,0.0,349,unconnected
WMT,UNP,0.6909452676773071,0.0,349,unconnected
WMT,WELL,0.2514464855194092,1.9629312646429753e-06,349,unconnected
WMT,HON,0.7150099277496338,0.0,349,unconnected
JPM,LLY,0.5293536186218262,1.3465867978074316e-26,349,unconnected
JPM,XOM,0.2145279049873352,5.3343748732004315e-05,349,unconnected
JPM,JNJ,0.5031815767288208,8.470839676222064e-24,349,unconnected
JPM,ORCL,0.05164128541946411,0.3360905051231384,349,upstream
JPM,COST,0.20044584572315216,0.00016355501429643482,349,unconnected
JPM,NFLX,0.6041867136955261,4.211637197047051e-36,349,unconnected
JPM,BAC,0.9638557434082031,0.0,349,unconnected
JPM,ABBV,0.451824814081192,5.83981240656312e-19,349,unconnected
JPM,CAT,0.6207367181777954,1.472089540405271e-38,349,unconnected
JPM,CVX,0.5433496236801147,3.3869875854830305e-28,349,unconnected
JPM,HD,0.5459860563278198,1.6598540558853895e-28,349,unconnected
JPM,INTC,0.0467863529920578,0.3835456371307373,349,unconnected
JPM,PG,0.6421700119972229,5.753731494517699e-42,349,unconnected
JPM,CSCO,0.5433906316757202,3.349782952299844e-28,349,unconnected
JPM,KO,0.428190141916275,5.407377271571423e-17,349,unconnected
JPM,GE,0.7354903817176819,0.0,349,unconnected
JPM,AMAT,0.11421545594930649,0.03292050585150719,349,unconnected
JPM,MS,0.9510542154312134,0.0,349,unconnected
JPM,UNH,0.515483021736145,4.391345098560886e-25,349,unconnected
JPM,MRK,0.26230695843696594,6.694920102745527e-07,349,unconnected
JPM,GS,0.9430491924285889,0.0,349,unconnected
JPM,RTX,0.1883910745382309,0.0004023379588034004,349,unconnected
JPM,WFC,0.9658969044685364,0.0,349,unconnected
JPM,PM,0.2513304054737091,1.985116341529647e-06,349,unconnected
JPM,IBM,0.5844537019729614,2.3546005917084688e-33,349,upstream
JPM,AXP,0.6577306389808655,1.401298464324817e-44,349,unconnected
JPM,C,0.9714584946632385,0.0,349,unconnected
JPM,MCD,0.5482340455055237,8.990805518614565e-29,349,unconnected
JPM,PEP,0.2742936909198761,1.9292308195417718e-07,349,unconnected
JPM,TXN,0.17685352265834808,0.0009058756986632943,349,unconnected
JPM,VZ,0.7466592192649841,0.0,349,downstream
JPM,AMGN,0.48767849802970886,2.988063240231998e-22,349,unconnected
JPM,NEE,0.2781352400779724,1.2782489022811205e-07,349,unconnected
JPM,T,0.60745769739151,1.4137305152510017e-36,349,unconnected
JPM,BA,0.710244357585907,0.0,349,unconnected
JPM,TJX,0.4787466824054718,2.1469109291708707e-21,349,unconnected
JPM,GILD,0.5201207399368286,1.3941549871327421e-25,349,unconnected
JPM,ABT,0.3040085732936859,6.761495363605263e-09,349,unconnected
JPM,SCHW,0.12835721671581268,0.016429157927632332,349,downstream
JPM,DE,0.638247549533844,2.534668662270729e-41,349,unconnected
JPM,ETN,0.1254313588142395,0.019072631374001503,349,unconnected
JPM,PFE,0.5619235038757324,1.9409495648461105e-30,349,unconnected
JPM,UNP,0.646719753742218,1.003329700456569e-42,349,unconnected
JPM,WELL,0.2843049466609955,6.512636474553801e-08,349,unconnected
JPM,HON,0.6655153632164001,0.0,349,unconnected
LLY,XOM,0.1560676097869873,0.003466148627921939,349,unconnected
LLY,JNJ,0.4824623167514801,9.518988905797455e-22,349,unconnected
LLY,ORCL,0.14273498952388763,0.007570882327854633,349,unconnected
LLY,COST,0.2163909673690796,4.573559999698773e-05,349,unconnected
LLY,NFLX,0.3475855886936188,2.3968303036747685e-11,349,unconnected
LLY,BAC,0.4924517273902893,1.0170031393255286e-22,349,unconnected
LLY,ABBV,0.3267066478729248,4.002623787968673e-10,349,unconnected
LLY,CAT,0.4305572211742401,3.4903650261561e-17,349,unconnected
LLY,CVX,0.31443163752555847,1.901516721858343e-09,349,unconnected
LLY,HD,0.4193126857280731,2.709038740726031e-16,349,unconnected
LLY,INTC,0.048961490392684937,0.36179912090301514,349,unconnected
LLY,PG,0.560815691947937,2.6650157168170287e-30,349,unconnected
LLY,CSCO,0.41522306203842163,5.601706812878506e-16,349,unconnected
LLY,KO,0.37776583433151245,2.786012794162712e-13,349,unconnected
LLY,GE,0.3771853446960449,3.0488686662138997e-13,349,unconnected
LLY,AMAT,0.12035169452428818,0.024546410888433456,349,unconnected
LLY,MS,0.5135329961776733,7.076892381374525e-25,349,unconnected
LLY,UNH,0.4933716952800751,8.24617067046549e-23,349,unconnected
LLY,MRK,0.12666963040828705,0.017911706119775772,349,unconnected
LLY,GS,0.5024686455726624,1.0019329456960218e-23,349,unconnected
LLY,RTX,0.1823064684867859,0.0006210027495399117,349,unconnected
LLY,WFC,0.5167921185493469,3.182180582152316e-25,349,unconnected
LLY,PM,0.21513839066028595,5.072775456937961e-05,349,unconnected
LLY,IBM,0.3893023729324341,4.4725904430791344e-14,349,unconnected
LLY,AXP,0.37790876626968384,2.7248277419122946e-13,349,unconnected
LLY,C,0.5132394433021545,7.60206765434023e-25,349,unconnected
LLY,MCD,0.40312764048576355,4.535445115853203e-15,349,unconnected
LLY,PEP,0.22979813814163208,1.4526930499414448e-05,349,unconnected
LLY,TXN,0.15288867056369781,0.004199182614684105,349,unconnected
LLY,VZ,0.4112064838409424,1.1324901443799328e-15,349,unconnected
LLY,AMGN,0.4624634385108948,6.76036813934146e-20,349,unconnected
LLY,NEE,0.15811100602149963,0.0030583457555621862,349,unconnected
LLY,T,0.2538844048976898,1.5483537936233915e-06,349,unconnected
LLY,BA,0.3762880861759186,3.503513397364738e-13,349,unconnected
LLY,TJX,0.2790505886077881,1.1577599678957995e-07,349,unconnected
LLY,GILD,0.19441401958465576,0.00025834073312580585,349,unconnected
LLY,ABT,0.3834562599658966,1.140365877899327e-13,349,unconnected
LLY,SCHW,0.11549752950668335,0.0309935063123703,349,unconnected
LLY,DE,0.46993523836135864,1.420536652982921e-20,349,unconnected
LLY,ETN,0.07888402044773102,0.1413775384426117,349,unconnected
LLY,PFE,0.5345618724822998,3.489402569542716e-27,349,unconnected
LLY,UNP,0.5337510704994202,4.312496879525211e-27,349,unconnected
LLY,WELL,0.23336146771907806,1.0584355550236069e-05,349,unconnected
LLY,HON,0.5381324887275696,1.3638451715948822e-27,349,unconnected
XOM,JNJ,0.09159494191408157,0.08752710372209549,349,unconnected
XOM,ORCL,0.08552974462509155,0.11070770770311356,349,unconnected
XOM,COST,0.0829787403345108,0.12179607897996902,349,unconnected
XOM,NFLX,0.2276943325996399,1.7471933460910805e-05,349,unconnected
XOM,BAC,0.2003493309020996,0.0001647738681640476,349,unconnected
XOM,ABBV,0.137638121843338,0.010043436661362648,349,unconnected
XOM,CAT,0.17478351294994354,0.0010425524087622762,349,downstream
XOM,CVX,0.38320422172546387,1.1868205528585418e-13,349,unconnected
XOM,HD,0.17591963708400726,0.0009653482120484114,349,unconnected
XOM,INTC,0.05314689502120018,0.32217279076576233,349,unconnected
XOM,PG,0.1673799753189087,0.0017018427606672049,349,unconnected
XOM,CSCO,0.07363063097000122,0.16991986334323883,349,unconnected
XOM,KO,0.24430032074451447,3.880368694808567e-06,349,unconnected
XOM,GE,0.23219181597232819,1.17500903797918e-05,349,unconnected
XOM,AMAT,0.16324082016944885,0.002219329122453928,349,unconnected
XOM,MS,0.2323959767818451,1.1538148100953549e-05,349,unconnected
XOM,UNH,0.1234593465924263,0.021056564524769783,349,unconnected
XOM,MRK,0.007404807955026627,0.890367865562439,349,unconnected
XOM,GS,0.2307359129190445,1.3371942259254865e-05,349,unconnected
XOM,RTX,0.08750779181718826,0.10266923159360886,349,unconnected
XOM,WFC,0.22676709294319153,1.894236083899159e-05,349,unconnected
XOM,PM,0.06652388721704483,0.21509218215942383,349,unconnected
XOM,IBM,0.26027241349220276,8.219967639888637e-07,349,unconnected
XOM,AXP,0.3290451467037201,2.9507227217173693e-10,349,unconnected
XOM,C,0.22010166943073273,3.3529438951518387e-05,349,upstream
XOM,MCD,0.2698309123516083,3.087684490310494e-07,349,unconnected
XOM,PEP,0.15679509937763214,0.0033156194258481264,349,unconnected
XOM,TXN,0.05315640568733215,0.32208582758903503,349,unconnected
XOM,VZ,0.23467998206615448,9.402311661688145e-06,349,unconnected
XOM,AMGN,0.17060048878192902,0.0013784263283014297,349,unconnected
XOM,NEE,0.06305006891489029,0.24006862938404083,349,unconnected
XOM,T,0.3015342950820923,9.071669637705781e-09,349,unconnected
XOM,BA,0.3031567335128784,7.483831332422142e-09,349,unconnected
XOM,TJX,0.08899439871311188,0.09693804383277893,349,unconnected
XOM,GILD,0.2648855745792389,5.148877448846179e-07,349,unconnected
XOM,ABT,0.23508140444755554,9.06804962141905e-06,349,unconnected
XOM,SCHW,0.0267295241355896,0.6187326312065125,349,unconnected
XOM,DE,0.19323620200157166,0.0002820157678797841,349,unconnected
XOM,ETN,0.08475818485021591,0.11397458612918854,349,unconnected
XOM,PFE,0.11014047265052795,0.039737049490213394,349,unconnected
XOM,UNP,0.0716889426112175,0.1814923882484436,349,unconnected
XOM,WELL,0.0849582701921463,0.11312003433704376,349,unconnected
XOM,HON,0.1795741766691208,0.000751349376514554,349,upstream
JNJ,ORCL,0.07404676079750061,0.16751281917095184,349,unconnected
JNJ,COST,0.28704309463500977,4.8027942511907895e-08,349,unconnected
JNJ,NFLX,0.2638992965221405,5.694660103472415e-07,349,unconnected
JNJ,BAC,0.4789925515651703,2.0350163740194257e-21,349,unconnected
JNJ,ABBV,0.39987513422966003,7.845865443608085e-15,349,unconnected
JNJ,CAT,0.47451353073120117,5.358198127131484e-21,349,unconnected
JNJ,CVX,0.20662125945091248,0.00010099280916620046,349,unconnected
JNJ,HD,0.640492856502533,1.087687868008923e-41,349,unconnected
JNJ,INTC,0.0315721370279789,0.5566355586051941,349,unconnected
JNJ,PG,0.7229081392288208,0.0,349,unconnected
JNJ,CSCO,0.6420479416847229,6.028385993525363e-42,349,unconnected
JNJ,KO,0.3611065745353699,3.451448762209486e-12,349,unconnected
JNJ,GE,0.3042106628417969,6.600335833439885e-09,349,unconnected
JNJ,AMAT,0.10817206650972366,0.043435242027044296,349,unconnected
JNJ,MS,0.5017563700675964,1.1843905566168527e-23,349,unconnected
JNJ,UNH,0.7750349044799805,0.0,349,unconnected
JNJ,MRK,0.1324005275964737,0.013305745087563992,349,unconnected
JNJ,GS,0.48854655027389526,2.4592808140024702e-22,349,unconnected
JNJ,RTX,0.2051927149295807,0.00011305253428872675,349,unconnected
JNJ,WFC,0.5163153409957886,3.578763392438911e-25,349,unconnected
JNJ,PM,0.3261722922325134,4.289836263993152e-10,349,unconnected
JNJ,IBM,0.5465854406356812,1.4101586830430426e-28,349,unconnected
JNJ,AXP,0.4679572582244873,2.154883851676631e-20,349,upstream
JNJ,C,0.48794880509376526,2.812444879810034e-22,349,unconnected
JNJ,MCD,0.5155655145645142,4.303293430396248e-25,349,unconnected
JNJ,PEP,0.22460807859897614,2.2834070477983914e-05,349,unconnected
JNJ,TXN,0.1949763000011444,0.0002477042726241052,349,unconnected
JNJ,VZ,0.3878070116043091,5.692503217934186e-14,349,unconnected
JNJ,AMGN,0.640386700630188,1.1322491591744522e-41,349,unconnected
JNJ,NEE,0.0846661701798439,0.11436920613050461,349,unconnected
JNJ,T,0.19351789355278015,0.0002761759969871491,349,unconnected
JNJ,BA,0.16035716235637665,0.0026607313193380833,349,unconnected
JNJ,TJX,0.32600924372673035,4.381420504184774e-10,349,unconnected
JNJ,GILD,0.1641431450843811,0.0020956124644726515,349,unconnected
JNJ,ABT,0.2581789791584015,1.0134373269465868e-06,349,unconnected
JNJ,SCHW,0.20202580094337463,0.0001447740796720609,349,unconnected
JNJ,DE,0.5667335391044617,4.832214654196414e-31,349,unconnected
JNJ,ETN,0.13622155785560608,0.010847164317965508,349,unconnected
JNJ,PFE,0.7465196251869202,0.0,349,unconnected
JNJ,UNP,0.6909655332565308,0.0,349,unconnected
JNJ,WELL,0.21024678647518158,7.558916695415974e-05,349,unconnected
JNJ,HON,0.6970645189285278,0.0,349,unconnected
ORCL,COST,0.2075519859790802,9.379850962432101e-05,349,unconnected
ORCL,NFLX,0.030822884291410446,0.5660426616668701,349,unconnected
ORCL,BAC,0.09125064313411713,0.088729128241539,349,downstream
ORCL,ABBV,0.06044120341539383,0.26011693477630615,349,unconnected
ORCL,CAT,0.08584332466125488,0.10940158367156982,349,unconnected
ORCL,CVX,0.11040739715099335,0.039256684482097626,349,unconnected
ORCL,HD,0.11642906814813614,0.02965465933084488,349,unconnected
ORCL,INTC,0.056586332619190216,0.29180359840393066,349,upstream
ORCL,PG,0.08376777917146683,0.11827776581048965,349,unconnected
ORCL,CSCO,0.1438037008047104,0.0071273078210651875,349,unconnected
ORCL,KO,0.2027898132801056,0.0001364356721751392,349,unconnected
ORCL,GE,0.013701051473617554,0.7986837029457092,349,unconnected
ORCL,AMAT,0.02260305918753147,0.6739022731781006,349,unconnected
ORCL,MS,0.09797543287277222,0.06752442568540573,349,unconnected
ORCL,UNH,0.11254876852035522,0.03557741269469261,349,unconnected
ORCL,MRK,-0.034866586327552795,0.5161949396133423,349,unconnected
ORCL,GS,0.07794792205095291,0.14617490768432617,349,unconnected
ORCL,RTX,0.21893171966075897,3.699880471685901e-05,349,unconnected
ORCL,WFC,0.07592035830020905,0.15699109435081482,349,unconnected
ORCL,PM,0.14326781034469604,0.007346723228693008,349,unconnected
ORCL,IBM,0.18371225893497467,0.000562424655072391,349,bidirectional
ORCL,AXP,0.16182708740234375,0.00242661708034575,349,upstream
ORCL,C,0.0761147066950798,0.1559291034936905,349,unconnected
ORCL,MCD,0.06149308383464813,0.2518994212150574,349,unconnected
ORCL,PEP,0.12042542546987534,0.024458089843392372,349,unconnected
ORCL,TXN,0.10409242659807205,0.05202673003077507,349,unconnected
ORCL,VZ,0.0664430633187294,0.2156512588262558,349,downstream
ORCL,AMGN,0.14495287835597992,0.006676387973129749,349,unconnected
ORCL,NEE,0.15515896677970886,0.0036628288216888905,349,unconnected
ORCL,T,0.05493665486574173,0.306122362613678,349,unconnected
ORCL,BA,0.003051835810765624,0.9546970725059509,349,unconnected
ORCL,TJX,0.14286944270133972,0.007513747550547123,349,unconnected
ORCL,GILD,0.04765648767352104,0.37475165724754333,349,unconnected
ORCL,ABT,0.08407743275165558,0.11691869050264359,349,unconnected
ORCL,SCHW,0.04940081387758255,0.35750260949134827,349,unconnected
ORCL,DE,0.09906797111034393,0.06450808793306351,349,unconnected
ORCL,ETN,0.1249915063381195,0.019500380381941795,349,unconnected
ORCL,PFE,0.09721624106168747,0.0696881040930748,349,downstream
ORCL,UNP,0.11018158495426178,0.03966270759701729,349,unconnected
ORCL,WELL,0.13961809873580933,0.009008563123643398,349,unconnected
ORCL,HON,0.11612871289253235,0.030080920085310936,349,unconnected
COST,NFLX,0.19048644602298737,0.0003453940444160253,349,unconnected
COST,BAC,0.21384215354919434,5.643305848934688e-05,349,unconnected
COST,ABBV,0.13942919671535492,0.009103051386773586,349,unconnected
COST,CAT,0.26150327920913696,7.261755854415242e-07,349,unconnected
COST,CVX,0.1398792266845703,0.008879444561898708,349,unconnected
COST,HD,0.23360276222229004,1.0357977771491278e-05,349,unconnected
COST,INTC,0.2585572898387909,9.759351087268442e-07,349,unconnected
COST,PG,0.32155030965805054,7.768730103663302e-10,349,upstream
COST,CSCO,0.30675646662712097,4.862716451725646e-09,349,unconnected
COST,KO,0.3669115900993347,1.45970648762761e-12,349,unconnected
COST,GE,0.1709132194519043,0.0013502399669960141,349,unconnected
COST,AMAT,0.03519948199391365,0.5121939182281494,349,unconnected
COST,MS,0.21752209961414337,4.162914410699159e-05,349,unconnected
COST,UNH,0.3333658277988434,1.6684092996044342e-10,349,unconnected
COST,MRK,0.33704590797424316,1.0193363514376941e-10,349,unconnected
COST,GS,0.2239571213722229,2.4148908778443e-05,349,unconnected
COST,RTX,0.10347036272287369,0.05345375835895538,349,unconnected
COST,WFC,0.19688577950000763,0.00021455972455441952,349,unconnected
COST,PM,0.3184730112552643,1.1472545136115286e-09,349,unconnected
COST,IBM,0.2312333732843399,1.2795242582797073e-05,349,unconnected
COST,AXP,0.261306494474411,7.407336966025468e-07,349,upstream
COST,C,0.21068957448005676,7.293649832718074e-05,349,unconnected
COST,MCD,0.27406221628189087,1.9772876669321704e-07,349,unconnected
COST,PEP,0.2300979346036911,1.4147768524708226e-05,349,unconnected
COST,TXN,0.222153902053833,2.8175400075269863e-05,349,unconnected
COST,VZ,0.18976247310638428,0.000364160630851984,349,upstream
COST,AMGN,0.3695448040962219,9.823009376394576e-13,349,unconnected
COST,NEE,0.013291076757013798,0.8045841455459595,349,unconnected
COST,T,0.16220521926879883,0.0023695100098848343,349,unconnected
COST,BA,0.10895509272813797,0.04193069040775299,349,unconnected
COST,TJX,0.2876301109790802,4.4973376134294085e-08,349,unconnected
COST,GILD,0.026643158867955208,0.6198678612709045,349,unconnected
COST,ABT,0.36064428091049194,3.693525953835097e-12,349,unconnected
COST,SCHW,0.23475033044815063,9.342921657662373e-06,349,unconnected
COST,DE,0.291189044713974,3.009684590438155e-08,349,unconnected
COST,ETN,-0.046405814588069916,0.3874301016330719,349,unconnected
COST,PFE,0.3171807527542114,1.3495348172298804e-09,349,unconnected
COST,UNP,0.27585309743881226,1.6335921770860296e-07,349,unconnected
COST,WELL,0.18249142169952393,0.0006129876710474491,349,unconnected
COST,HON,0.27904054522514343,1.1590169179953591e-07,349,unconnected
NFLX,BAC,0.5833386778831482,3.3234909737851926e-33,349,unconnected
NFLX,ABBV,0.36866438388824463,1.1218463224355046e-12,349,unconnected
NFLX,CAT,0.27561283111572266,1.6761219967520447e-07,349,unconnected
NFLX,CVX,0.531546413898468,7.648142831957772e-27,349,unconnected
NFLX,HD,0.3186657130718231,1.1197235361137814e-09,349,unconnected
NFLX,INTC,0.053174376487731934,0.32192176580429077,349,unconnected
NFLX,PG,0.3642863631248474,2.158819564085368e-12,349,unconnected
NFLX,CSCO,0.3424343466758728,4.8961192739005455e-11,349,unconnected
NFLX,KO,0.3416282534599304,5.468700492450296e-11,349,unconnected
NFLX,GE,0.6766371130943298,0.0,349,unconnected
NFLX,AMAT,0.04782307893037796,0.3730830252170563,349,unconnected
NFLX,MS,0.5738013386726379,6.007790584326649e-32,349,unconnected
NFLX,UNH,0.24641281366348267,3.1792151276022196e-06,349,unconnected
NFLX,MRK,0.3504938781261444,1.5920983281736412e-11,349,unconnected
NFLX,GS,0.58716881275177,1.0115926020932435e-33,349,unconnected
NFLX,RTX,0.12812648713588715,0.016625257208943367,349,unconnected
NFLX,WFC,0.6483581066131592,5.2969081951478085e-43,349,unconnected
NFLX,PM,0.286186158657074,5.2849031817459036e-08,349,unconnected
NFLX,IBM,0.3683997392654419,1.1674568646882766e-12,349,unconnected
NFLX,AXP,0.47986045479774475,1.6841700194167248e-21,349,unconnected
NFLX,C,0.596889317035675,4.5989075560917816e-35,349,unconnected
NFLX,MCD,0.4151226580142975,5.701895458066521e-16,349,unconnected
NFLX,PEP,0.22117041051387787,3.0631439585704356e-05,349,unconnected
NFLX,TXN,0.1843055933713913,0.0005392740713432431,349,unconnected
NFLX,VZ,0.6234124898910522,5.713441361071432e-39,349,unconnected
NFLX,AMGN,0.3185008466243744,1.1432301771918674e-09,349,unconnected
NFLX,NEE,0.10634934902191162,0.047113824635744095,349,unconnected
NFLX,T,0.6702634692192078,0.0,349,unconnected
NFLX,BA,0.7080579996109009,0.0,349,unconnected
NFLX,TJX,0.35969528555870056,4.24353911385178e-12,349,unconnected
NFLX,GILD,0.31450188159942627,1.885018363623203e-09,349,unconnected
NFLX,ABT,0.24427296221256256,3.89037359127542e-06,349,unconnected
NFLX,SCHW,0.1902667135000229,0.00035099178785458207,349,unconnected
NFLX,DE,0.3079478144645691,4.21062917865811e-09,349,unconnected
NFLX,ETN,0.237314373254776,7.405882115563145e-06,349,unconnected
NFLX,PFE,0.3156604468822479,1.6320140794334748e-09,349,unconnected
NFLX,UNP,0.35190877318382263,1.3027868714377e-11,349,unconnected
NFLX,WELL,0.19356846809387207,0.0002751401625573635,349,unconnected
NFLX,HON,0.44545212388038635,2.050418197528589e-18,349,unconnected
BAC,ABBV,0.4479266405105591,1.2629965381058054e-18,349,unconnected
BAC,CAT,0.6341879963874817,1.149681312070653e-40,349,unconnected
BAC,CVX,0.5443634986877441,2.5764469683605376e-28,349,unconnected
BAC,HD,0.5631309151649475,1.3720410499803408e-30,349,unconnected
BAC,INTC,0.05429133400321007,0.31184712052345276,349,unconnected
BAC,PG,0.6119693517684937,3.071397363192735e-37,349,unconnected
BAC,CSCO,0.5138583183288574,6.536731709438015e-25,349,unconnected
BAC,KO,0.41356030106544495,7.505521358533321e-16,349,unconnected
BAC,GE,0.6974365711212158,0.0,349,unconnected
BAC,AMAT,0.13164396584033966,0.01384691521525383,349,unconnected
BAC,MS,0.9801151156425476,0.0,349,unconnected
BAC,UNH,0.5008018612861633,1.4812289756041136e-23,349,unconnected
BAC,MRK,0.2552603781223297,1.3528623412639718e-06,349,unconnected
BAC,GS,0.9647955298423767,0.0,349,unconnected
BAC,RTX,0.21670131385326385,4.457258910406381e-05,349,unconnected
BAC,WFC,0.9497780799865723,0.0,349,unconnected
BAC,PM,0.2710275948047638,2.7241145517109544e-07,349,unconnected
BAC,IBM,0.5871490240097046,1.0178701092686192e-33,349,upstream
BAC,AXP,0.7035156488418579,0.0,349,unconnected
BAC,C,0.9865522384643555,0.0,349,unconnected
BAC,MCD,0.548175573348999,9.135727533957952e-29,349,unconnected
BAC,PEP,0.31113696098327637,2.8548283736995472e-09,349,unconnected
BAC,TXN,0.18227514624595642,0.000622371444478631,349,unconnected
BAC,VZ,0.7695978283882141,0.0,349,unconnected
BAC,AMGN,0.5092461109161377,1.9988587545683343e-24,349,unconnected
BAC,NEE,0.3245260715484619,5.306456385412162e-10,349,unconnected
BAC,T,0.6383231282234192,2.4637629599758934e-41,349,unconnected
BAC,BA,0.687505304813385,0.0,349,unconnected
BAC,TJX,0.4952184855937958,5.40279663715453e-23,349,unconnected
BAC,GILD,0.5021415948867798,1.081982921597686e-23,349,unconnected
BAC,ABT,0.32089391350746155,8.445574239956954e-10,349,unconnected
BAC,SCHW,0.11188414692878723,0.03668674826622009,349,unconnected
BAC,DE,0.638664186000824,2.167528464617627e-41,349,unconnected
BAC,ETN,0.13856908679008484,0.009544387459754944,349,unconnected
BAC,PFE,0.5518208146095276,3.347757054554281e-29,349,unconnected
BAC,UNP,0.643986165523529,2.8754644487945246e-42,349,unconnected
BAC,WELL,0.37588420510292053,3.7291873690621646e-13,349,unconnected
BAC,HON,0.6537389755249023,6.445972935894159e-44,349,unconnected
ABBV,CAT,0.2843586206436157,6.474096636566173e-08,349,unconnected
ABBV,CVX,0.348032683134079,2.251334535463556e-11,349,unconnected
ABBV,HD,0.32619383931159973,4.277924958717705e-10,349,unconnected
ABBV,INTC,0.0426582507789135,0.42694875597953796,349,unconnected
ABBV,PG,0.4208204448223114,2.067309771576126e-16,349,unconnected
ABBV,CSCO,0.4059915244579315,2.785306275511078e-15,349,unconnected
ABBV,KO,0.1990213543176651,0.00018242369696963578,349,unconnected
ABBV,GE,0.4572544991970062,1.9613447525306764e-19,349,unconnected
ABBV,AMAT,0.1054680272936821,0.04898400604724884,349,unconnected
ABBV,MS,0.47484058141708374,4.994838444331609e-21,349,unconnected
