Date,AAPL,MSFT,AMZN,WMT,JPM,ORCL,COST,PG,HD,NFLX,JNJ,BAC,ABBV,MRK,WFC,CSCO,AXP,MCD,PEP,IBM,MS,ABT,GE,INTU,GS,CAT,TXN,VZ,T,RTX,SPGI,PFE,HON,CMCSA,AMGN,LOW,SCHW,ETN,AMAT,BA,BSX,C,ADP,DE,BMY,LMT,GILD,CB,UPS,SO
2018-03-02,24.369,25.39,59.65,24.319,45.053,39.97,27.292,23.521,18.359,151.57,16.246,46.864,51.791,30.79,47.045,25.786,27.551,26.113,31.807,28.567,57.93300000000001,40.294,78.28299999999999,77.022,59.907000000000004,30.331,39.148,57.84400000000001,69.262,33.687,54.794000000000004,25.008000000000003,32.342,37.824,36.465,31.508,43.36,41.662,65.70599999999999,22.762,42.736000000000004,48.483999999999995,35.278,30.794,26.732,27.547000000000004,33.608,17.959,29.984,59.1
2018-03-09,24.558,25.492,61.496,25.393,44.57,40.126,28.648000000000003,24.103,19.32,151.57,16.214,47.023,52.19,30.122000000000003,47.489,25.396,29.768,26.775,31.865,28.951,57.66700000000001,40.245,80.442,75.636,59.801,32.82899999999999,38.932,58.68300000000001,70.749,33.594,55.83200000000001,25.421,32.649,39.483,37.834,34.656,43.36,41.518,65.33,23.619,42.043,48.799,35.123000000000005,32.218,26.552,28.324,33.866,18.856,30.793,57.6
2018-03-16,23.231,25.03,61.814,24.812,44.128,39.97,27.627,23.805,19.351,151.57,15.597,45.692,51.114,30.407999999999998,46.682,25.532,30.178000000000004,26.99,31.034000000000002,27.4,56.778,40.202999999999996,80.852,75.35,58.693,35.987,38.628,56.535000000000004,68.532,34.595,54.708000000000006,24.863,31.585,38.244,37.028,35.184000000000005,43.36,41.234,64.84400000000001,23.361,40.4,47.277,34.677,34.96,25.479000000000003,27.924,33.168,18.404,30.435000000000002,57.2
2018-03-23,25.697000000000003,26.080000000000002,66.53,28.915999999999997,48.018,39.97,29.721000000000004,28.315999999999995,23.135,151.57,19.163999999999998,51.55499999999999,56.01800000000001,35.024,55.029999999999994,27.042,35.028000000000006,31.814,33.0,30.552999999999997,61.676,44.202,97.659,75.032,64.558,44.111000000000004,37.798,61.431,75.699,35.495999999999995,61.628,32.33,36.12,44.875,44.223,40.259,43.378,42.09,63.522000000000006,27.645,47.561,52.672000000000004,35.603,45.199,30.302,33.126999999999995,36.402,22.55,35.352,59.0
2018-03-30,26.167,27.976,71.694,33.058,51.556999999999995,39.97,31.998,30.470999999999997,26.656,151.57,21.266,55.297000000000004,61.426,37.717,58.496,27.119,40.0,36.207,33.213,36.305,65.28099999999999,45.063,101.377,73.965,67.833,50.933,38.751999999999995,63.624,79.147,35.586,67.39399999999999,39.075,36.968,52.73,50.232,45.03,43.382000000000005,42.09,65.122,29.601,54.087,55.992,35.309,55.27,33.595,35.105000000000004,40.106,24.246,37.464999999999996,61.6
2018-04-06,27.211000000000002,28.472,73.05,33.638999999999996,51.489999999999995,39.97,33.692,29.439999999999998,26.372000000000003,151.57,20.468,55.663,61.614,30.380000000000003,58.175,28.869999999999997,40.187,35.424,36.519999999999996,35.833,64.65,44.622,97.216,73.2,67.78999999999999,50.955,38.872,64.887,77.627,35.614999999999995,67.76599999999999,40.083,35.555,53.045,50.193,43.145,43.38,42.09,65.312,31.107,55.084,56.65,34.705,56.821000000000005,32.894,35.33,40.230000000000004,24.649,37.124,62.2
2018-04-13,27.532,27.568,69.38,32.39,48.749,39.97,33.14,26.026,23.781,151.57,18.415,52.685,58.95,30.445,56.076,28.988999999999997,37.54600000000001,32.677,36.287,32.06699999999999,62.102,44.339,92.995,74.204,64.809,47.708999999999996,38.994,60.465999999999994,71.947,35.647999999999996,65.81,36.38,32.911,48.871,47.577999999999996,39.323,43.38,42.09,65.508,29.768,51.476,53.761,35.785000000000004,54.306,31.05,32.509,38.5,22.253999999999998,34.369,62.6
2018-04-20,21.347,26.256,68.49000000000001,30.736,46.63,39.97,32.278999999999996,24.801,22.901999999999997,151.57,17.476,49.028999999999996,57.258,30.327999999999996,54.068999999999996,26.860000000000003,34.856,31.484,34.94799999999999,30.269,58.855,44.677,92.074,75.238,61.25,44.340999999999994,38.025999999999996,58.28099999999999,69.76,34.822,65.498,33.447,30.503999999999998,44.352000000000004,45.413,37.440999999999995,43.38,42.09,63.88199999999999,28.080000000000002,48.601,50.563,36.116,50.971000000000004,36.574,30.927,37.396,20.701999999999998,32.136,63.2
2018-04-27,18.561,26.631999999999998,70.22200000000001,33.192,48.157,39.97,30.764,26.833000000000006,23.652,151.57,17.399,50.37,58.788,30.464,55.765,27.458,35.35,33.028,34.856,32.354,61.226,44.489,85.16,76.57000000000001,63.107000000000006,44.954,35.968,59.967,72.67699999999999,35.189,67.75800000000001,34.268,30.740999999999996,47.077,46.95,41.012,43.38,42.09,60.419999999999995,29.087,49.045,51.902,36.612,50.269,38.05800000000001,33.757,38.396,21.937,33.529,62.6
2018-05-04,18.675,25.44,71.836,33.922000000000004,49.005,39.97,30.939999999999998,27.256999999999998,23.847,151.57,16.875,51.937,58.424,30.435000000000002,56.584,26.314999999999998,35.528,32.93,34.660000000000004,31.662,62.351,44.375,84.655,77.208,63.867999999999995,44.769,36.462,62.982000000000006,76.364,35.158,70.63,34.342,30.826,48.294,47.053999999999995,43.418,43.38,42.09,61.248000000000005,30.360000000000003,46.47,53.071000000000005,36.618,50.045,37.488,35.94,38.160000000000004,21.378,33.561,61.6
2018-05-11,18.655,25.396,69.63199999999999,33.495999999999995,45.21,39.97,30.701999999999998,25.268,23.826999999999998,151.57,16.533,48.275999999999996,57.818,31.069,51.266999999999996,26.032999999999998,34.382999999999996,31.175,35.144999999999996,31.663,58.723,43.644,84.59400000000001,77.026,60.26800000000001,42.71,36.608,63.94,77.399,35.041,70.53,33.65,30.893,55.669,45.433,42.545,43.38,42.09,61.496,29.558,44.861000000000004,49.681,35.963,46.964,37.251,36.096,37.762,20.785,33.28,60.9
2018-05-18,18.837,26.496,57.446000000000005,32.916,45.781,39.97,30.954,24.155,24.443,151.57,16.157999999999998,49.63,60.688,30.247000000000003,51.614,26.758,34.975,31.360000000000003,35.333,32.065,59.11900000000001,44.75,82.668,77.992,61.019000000000005,41.145,40.233999999999995,64.8,80.179,35.63,64.026,32.473,30.179000000000002,61.133,44.039,42.047000000000004,43.38,42.09,67.586,29.637,44.356,51.616,36.335,43.993,35.999,35.282,40.08,19.986,32.924,60.2
2018-05-25,19.553,25.76,50.682,33.394,46.249,39.97,31.362000000000002,25.241,24.623,151.57,16.282,50.369,62.614,30.145999999999997,51.49400000000001,27.052,35.077999999999996,32.175,35.709,33.664,59.25699999999999,44.29,81.446,79.59,61.867,40.255,46.815999999999995,68.44,81.623,36.207,61.89200000000001,32.768,30.264999999999997,67.779,43.786,41.936,42.986000000000004,42.09,78.64599999999999,30.55,44.255,53.03099999999999,37.001,41.943,35.894999999999996,36.008,41.462,20.064999999999998,33.016,66.458
2018-06-01,19.543,26.006,48.589999999999996,34.565999999999995,51.352,39.97,31.601999999999997,26.222,25.067,151.57,17.967000000000002,55.738,64.24199999999999,29.788999999999998,56.589999999999996,27.683,39.069,34.038,36.009,35.163,66.0,44.094,86.274,80.49000000000001,68.617,42.614,47.118,71.352,83.783,36.519999999999996,62.35,34.913,32.53,72.924,45.635000000000005,41.605000000000004,43.37,42.09,79.152,32.147000000000006,45.489,58.584,37.387,43.382,37.197,37.442,42.54,21.901,34.843,68.703
2018-06-08,19.249000000000002,25.118000000000002,45.263999999999996,33.226,48.618,39.97,31.488,27.564,24.284,151.57,17.663,55.605999999999995,63.94200000000001,30.202999999999996,55.302,27.056,39.936,33.958,35.469,34.762,63.60600000000001,44.668,86.34,78.916,67.821,42.363,48.332,71.106,83.02000000000001,35.567,59.338,34.712,32.425,70.85799999999999,45.644,39.915,43.37,42.09,81.196,31.327999999999996,44.823,57.51800000000001,36.699,43.113,37.637,36.388,42.339999999999996,21.884,34.685,65.85
2018-06-15,19.438,25.274,44.672000000000004,34.738,45.473,39.97,31.011000000000003,29.677,22.625999999999998,151.57,17.570999999999998,53.446000000000005,63.614,30.058999999999997,52.69500000000001,26.214,39.31699999999999,33.040000000000006,35.075,33.565,60.402,44.35,86.90599999999999,78.714,64.86,41.655,47.338,69.327,84.029,35.62,59.02,35.327,32.895,70.94300000000001,43.891000000000005,37.775999999999996,43.37,42.09,79.522,31.290999999999997,41.542,54.112,35.731,41.632999999999996,36.824,36.836,42.124,20.906,34.483,65.088
2018-06-22,19.631999999999998,27.451999999999998,45.61,37.719,44.721,39.97,31.203999999999997,32.538,23.048000000000002,151.57,17.124000000000002,53.681,62.788,29.413999999999998,53.271,27.444,38.693,33.477,35.367999999999995,33.055,60.327999999999996,45.494,90.57300000000001,79.364,64.971,47.833000000000006,45.914,70.193,86.926,35.676,59.274,36.866,34.562,70.61600000000001,44.37,37.43,43.37,42.09,77.13199999999999,32.892,43.376999999999995,54.67100000000001,36.985,45.967,37.378,38.65,41.576,21.855,36.223,65.64500000000001
2018-06-29,19.525,27.718,48.322,39.667,47.779,39.97,32.44199999999999,34.698,25.049,151.57,17.912,56.69500000000001,57.534000000000006,30.205000000000002,54.91799999999999,28.226999999999997,40.197,37.18300000000001,35.268,36.03,62.20399999999999,44.558,86.111,79.365,66.771,53.36,40.122,74.475,94.318,36.318,63.57000000000001,39.251,36.882,69.135,46.968,39.869,42.983999999999995,42.09,67.404,36.106,45.295,58.403999999999996,36.909,50.976,39.638,42.174,40.001999999999995,25.397,38.67,64.985
2018-07-06,19.588,25.476,49.007999999999996,40.244,47.120000000000005,39.971999999999994,30.8,34.95,25.663999999999998,151.57,17.503999999999998,55.451,46.916,30.051,53.599000000000004,29.052999999999997,40.372,37.493,35.277,38.089,62.29,43.433,81.38,73.9,65.02000000000001,53.436,60.02,75.672,96.261,36.001999999999995,69.204,39.068,37.122,69.071,45.824,39.952999999999996,43.75599999999999,42.066,71.244,36.138999999999996,44.301,57.278,35.363,50.782,39.471,41.719,40.578,25.541,38.513,61.867999999999995
2018-07-13,19.493000000000002,25.246000000000002,49.698,36.481,45.327,39.97,30.796,33.027,23.116,151.57,15.993,53.872,44.208,30.020999999999997,52.16700000000001,27.310000000000002,36.948,35.213,34.904999999999994,34.714,60.278,43.876999999999995,74.89500000000001,75.81800000000001,61.985,51.138999999999996,86.70599999999999,70.66600000000001,95.90299999999999,36.181,67.846,35.849000000000004,35.567,62.26800000000001,43.092,36.905,43.37,42.09,76.598,32.538,41.794,55.114,36.077,49.025,36.619,38.647,38.236000000000004,22.881,35.722,62.979
2018-07-20,19.424,24.404,49.428,34.04,44.044,39.97,30.853999999999996,32.425,22.213,151.57,15.343,52.517999999999994,42.45,29.807,51.075,26.299,34.599000000000004,34.543,34.567,33.07,58.242,42.658,73.71000000000001,75.971,59.249,48.785000000000004,86.268,65.107,92.186,36.754,66.386,33.12,34.385000000000005,52.763,41.105000000000004,35.864999999999995,43.37,42.09,74.938,30.556,41.352999999999994,54.775999999999996,36.199,48.053,34.295,36.001,36.715999999999994,20.784,33.481,58.090999999999994
2018-07-27,19.196,23.558,48.282,31.826,42.061,39.97,30.563,31.476999999999997,21.824,151.57,14.313999999999998,49.94,40.906,29.627,48.813,25.3,32.587,33.775999999999996,34.888,30.744999999999997,55.059000000000005,41.93,76.32000000000001,74.988,55.734,46.211,86.846,60.075,87.482,35.72,64.388,30.145,32.519999999999996,46.202,39.227,34.831,43.362,42.09,75.634,28.443,39.858,51.938,35.748000000000005,46.364999999999995,32.214,34.388,35.378,19.038,31.71,55.057
2018-08-03,15.899000000000001,25.630000000000003,42.65,32.134,41.092,39.97,30.473000000000003,30.059000000000005,21.815,151.57,14.009,48.962,39.602,29.498,47.988,25.015,32.236000000000004,32.916000000000004,34.902,30.057,54.113,40.754,72.57000000000001,77.592,55.343,41.206,87.31800000000001,58.604,86.505,35.947,62.814,28.014999999999997,31.296,44.611000000000004,36.42,34.982,43.36,42.09,76.692,27.498,37.317,50.894,36.661,42.011,30.875,32.989,34.991,17.611,29.676,54.003
2018-08-10,15.607,25.542,42.036,31.721000000000004,41.68,39.97,30.47,29.644,21.863999999999997,151.57,14.931999999999999,49.06,39.706,28.764999999999997,48.009,26.036,32.571000000000005,33.033,34.660000000000004,30.973000000000003,55.553,41.393,66.46900000000001,76.314,57.235,40.944,87.34,57.714999999999996,86.514,35.907,62.614,27.197000000000003,31.371000000000002,44.745,37.167,36.349000000000004,43.36,42.09,78.436,28.077999999999996,37.195,51.303999999999995,36.338,41.753,30.824,33.186,34.477999999999994,19.204,29.546,53.80499999999999
2018-08-17,15.956999999999999,26.15,42.964,33.051,44.673,39.97,30.660000000000004,30.726,22.719,151.57,17.639,52.702999999999996,41.974000000000004,29.293,51.352,27.171000000000003,34.661,34.674,34.525,33.19,61.001,36.085,67.515,77.966,63.045,44.486000000000004,87.33399999999999,60.019000000000005,87.115,36.464999999999996,64.164,29.348000000000003,33.739,47.746,42.021,38.164,43.36,42.09,77.77000000000001,31.621,39.833000000000006,54.702999999999996,37.101,45.138,33.778999999999996,35.857,36.446000000000005,22.279,32.141,53.298
2018-08-24,15.690999999999999,25.024,40.216,30.381,42.299,39.97,29.962,28.647000000000002,20.775,151.57,16.194,50.855000000000004,41.482,28.242,50.551,27.03,32.882999999999996,33.089999999999996,33.785000000000004,31.955000000000002,59.996,34.590999999999994,65.52799999999999,75.013,62.573,43.006,87.336,57.459,84.221,36.658,62.706,26.136000000000003,33.37,45.599000000000004,40.922000000000004,35.015,43.36,42.09,77.75,30.747000000000003,35.792,52.948,35.713,42.946,32.195,34.879000000000005,36.015,20.553,30.697000000000003,52.688
2018-08-31,15.495,24.372,38.506,29.055,41.003,39.97,29.387999999999998,27.752,22.075,151.57,16.151,49.224000000000004,40.428,28.467000000000002,48.926,26.589999999999996,31.471000000000004,32.023,34.534000000000006,31.014,58.66799999999999,34.722,63.742,76.298,61.333000000000006,39.25,87.432,55.525999999999996,83.34,36.839999999999996,61.11,24.625999999999998,34.247,43.935,40.212,33.857,43.36,42.09,75.35,30.71,34.596,51.25,36.371,39.590999999999994,30.703000000000003,35.632999999999996,35.098,20.374000000000002,29.962,52.21
2018-09-07,15.578,24.994,37.474000000000004,30.537,42.074,39.97,30.256,27.55,23.487000000000002,151.57,16.256999999999998,50.872,40.254,29.163999999999998,50.031,27.416000000000004,33.023,32.128,34.537,32.573,59.973,34.482,64.827,74.944,62.809000000000005,41.126999999999995,87.53,57.053999999999995,84.46700000000001,35.987,59.532000000000004,25.277,34.589,45.035000000000004,40.592,34.733,42.976,42.09,76.24600000000001,30.691000000000003,34.665,52.645,35.987,41.218,30.645,36.467,34.946000000000005,21.087,30.185000000000002,54.63199999999999
2018-09-14,15.59,25.102,36.218,28.615,37.79600000000001,39.94199999999999,30.357999999999997,25.935000000000002,21.974,151.57,15.149000000000001,46.690999999999995,38.53,28.054000000000002,44.972,27.07,31.118000000000002,30.445,33.878,30.988999999999997,55.82899999999999,33.551,60.414,74.47,59.15,37.991,87.522,54.00699999999999,82.10799999999999,35.683,58.352,23.835,32.575,42.408,37.684,32.525,43.744,41.988,76.248,29.27,32.614999999999995,49.823,35.597,38.343,28.314999999999998,35.208,33.452,20.524,28.279000000000003,55.001
2018-09-21,16.500999999999998,25.712,37.416,28.726999999999997,37.816,40.748000000000005,31.177999999999997,25.599,22.029,151.57,15.744,44.916000000000004,38.824,28.496,43.502,28.762999999999998,31.695000000000004,30.561,34.701,31.660000000000004,54.427,35.839,61.23299999999999,76.688,58.413,37.762,88.333,53.6,79.842,36.431,57.036,24.741,33.409,43.336,38.772000000000006,33.023,43.37,42.664,78.192,30.589999999999996,34.543,48.565,35.67100000000001,38.346,29.377999999999997,36.501999999999995,33.910000000000004,21.566,29.308,54.928999999999995
2018-09-28,17.806,25.522,38.237,31.288999999999998,40.431,33.184,31.991000000000003,27.564999999999998,25.015,151.57,17.93,46.524,42.675,28.621,44.609,31.936,35.561,33.585,35.795,35.609,55.970000000000006,39.146,78.547,74.397,61.29600000000001,41.230000000000004,83.646,57.80800000000001,86.03299999999999,38.382999999999996,56.895,29.232999999999997,36.722,53.03099999999999,41.741,36.43,45.368,48.648,80.417,33.512,38.237,50.999,36.524,42.042,32.925,39.482,37.836,25.311,32.297000000000004,56.444
2018-10-05,17.746000000000002,26.113999999999997,34.347,30.595,39.183,34.096,31.868000000000002,27.738,25.188,151.57,18.051000000000002,44.981,41.791000000000004,28.815999999999995,43.133,33.606,34.239999999999995,35.862,35.692,35.376999999999995,54.318000000000005,39.261,85.924,74.46900000000001,60.217,39.893,81.694,55.824,84.872,39.632,55.932,28.830000000000002,35.869,50.019,39.839,35.964,45.872,50.902,78.54100000000001,33.274,37.896,51.235,36.804,41.058,32.05,38.825,38.051,25.169,31.351,55.056
2018-10-12,18.092000000000002,26.160000000000004,34.293,32.44,43.562,34.324,32.326,30.332,27.04,151.57,19.193,48.867000000000004,43.675,29.859,46.175,32.857,37.06,37.08,36.236000000000004,38.263,60.05499999999999,39.354,94.08500000000001,75.35900000000001,65.907,43.308,84.01,58.31699999999999,88.66600000000001,40.849000000000004,57.182,30.756,38.285000000000004,51.36,42.178,38.397,45.982000000000006,52.524,80.767,35.744,41.67,55.831999999999994,37.226,44.017,34.023,40.472,39.765,27.744,33.451,56.589
2018-10-19,18.063,26.115,33.083,33.455,47.022,35.17999999999999,32.036,29.785000000000004,27.387999999999998,151.57,19.524,51.623000000000005,57.400999999999996,30.491000000000003,47.577,34.872,37.717,37.664,36.254,39.896,63.227999999999994,36.797000000000004,111.723,74.048,70.328,44.054,85.924,60.315999999999995,90.348,40.0,57.876,30.292,37.028,52.766,41.376,39.229,45.332,53.36,82.607,35.153,41.331,58.56,36.744,44.462,34.129000000000005,39.1,40.045,27.201999999999998,32.446,63.403
2018-10-26,18.123,26.069,33.539,34.221,50.436,34.362,32.141999999999996,28.845999999999997,29.343,151.57,20.473,54.254999999999995,61.675,30.601999999999997,50.476,35.68,40.474000000000004,38.205,35.980000000000004,43.862,67.49,35.862,109.89500000000001,74.6,76.048,49.555,86.56800000000001,64.338,96.768,40.001,58.053999999999995,29.820999999999998,36.289,54.484,41.547,41.744,45.914,55.0,83.225,35.318,40.006,61.653,36.841,49.097,38.256,38.893,40.631,26.844,31.951999999999998,64.229
2018-11-02,18.691,25.243000000000002,45.079,33.006,49.851,39.641000000000005,31.993000000000002,27.195999999999998,28.426,151.57,20.063,52.910000000000004,64.023,30.327999999999996,50.08,37.176,40.635000000000005,36.211,36.144999999999996,55.291,67.22,37.344,136.592,73.612,75.279,48.715999999999994,85.648,64.91499999999999,103.636,39.0,57.251999999999995,28.189999999999998,35.943,53.202,42.271,40.917,45.552,54.714,61.742999999999995,35.284000000000006,37.886,60.09400000000001,36.227999999999994,48.584,36.899,38.726,40.644999999999996,24.878,31.585,63.136
2018-11-09,18.802,24.822,47.851,29.820999999999998,44.755,35.336,31.992,24.925,26.762,151.57,19.470999999999997,47.438,65.05699999999999,29.673000000000002,45.305,36.552,37.403000000000006,31.988999999999997,35.517,55.902,58.915,38.667,155.697,73.993,69.09400000000001,44.448,84.578,57.82899999999999,96.56,40.0,55.541999999999994,26.595999999999997,33.488,48.48,41.799,39.87,45.496,53.598,61.427,33.493,35.504000000000005,53.384,36.224000000000004,44.839,35.327,36.334,40.329,22.648,30.976999999999997,62.721000000000004
2018-11-16,18.666,25.766,52.705,34.031,50.184000000000005,35.726,32.489999999999995,29.528,28.929000000000002,151.57,22.024,53.306999999999995,68.863,30.298000000000002,50.394,37.900999999999996,41.493,35.513999999999996,36.108,61.536,67.104,39.55800000000001,218.802,76.69500000000001,82.819,48.202,87.86,60.299,106.01700000000001,39.0,58.88199999999999,30.279000000000003,36.215999999999994,53.038,45.234,43.921,46.303999999999995,55.974000000000004,66.772,36.961,39.343,57.206999999999994,37.153,47.848,37.342,38.706,42.690999999999995,26.738999999999997,33.675,66.90299999999999
2018-11-23,18.426,25.738,52.983000000000004,36.735,57.61900000000001,35.411,32.15,32.599000000000004,32.141,151.57,22.47,62.013999999999996,73.615,31.094,58.099000000000004,38.163,45.22,39.29600000000001,36.468,68.295,76.47999999999999,40.582,230.664,75.821,91.509,53.585,88.84400000000001,70.94800000000001,117.898,40.0,60.510000000000005,33.566,37.976,59.004999999999995,51.69199999999999,49.042,45.949,54.73199999999999,75.53,39.565999999999995,50.535000000000004,66.046,36.545,53.876,39.647,40.536,45.635000000000005,29.799,35.25600000000001,69.08
2018-11-30,19.119999999999997,24.846,52.875,36.112,54.1,35.462,32.132,30.948,30.189999999999998,151.57,20.028,58.94199999999999,74.357,30.939,55.11900000000001,37.345,43.690999999999995,36.489999999999995,35.903,69.953,73.144,40.632,207.098,75.326,87.591,52.08200000000001,88.332,72.829,118.955,40.004000000000005,60.746,31.926,36.333999999999996,58.777,54.362,48.355000000000004,45.92,50.412,75.69800000000001,37.946,50.83200000000001,61.736000000000004,36.278,52.82899999999999,37.138,39.062,44.882999999999996,27.582,34.71,69.03099999999999
2018-12-07,19.972,24.566,59.515,39.407,57.059000000000005,34.594,32.324,32.018,32.694,151.57,21.753,63.34400000000001,82.039,31.212,58.25599999999999,39.632999999999996,45.708000000000006,38.283,37.736000000000004,79.033,77.7,41.5,210.18699999999998,76.416,92.68199999999999,53.172000000000004,89.174,78.084,125.828,40.001,60.428,31.576,36.013,66.05499999999999,57.522000000000006,52.642999999999994,46.218,47.462,75.856,36.721000000000004,54.120000000000005,65.326,36.755,53.39,36.578,39.373000000000005,44.619,28.576999999999998,37.5,68.386
2018-12-14,22.167,24.508,64.507,40.394,59.193000000000005,33.594,32.25,32.638,36.712,151.57,24.604000000000003,63.410000000000004,82.655,30.090999999999998,60.98,40.44,45.760000000000005,38.201,39.025999999999996,82.529,80.106,39.431,199.024,74.226,92.101,54.181000000000004,87.728,80.021,128.429,40.0,61.01800000000001,32.187,35.835,68.205,60.872,58.251,45.571999999999996,44.804,76.398,37.977,56.011,69.918,35.608,54.470000000000006,36.556,39.714,44.955,30.689999999999998,40.434000000000005,67.502
2018-12-21,22.339000000000002,25.419999999999998,66.762,42.623000000000005,64.414,33.715,32.023,35.38,40.422000000000004,151.57,34.503,67.612,84.418,30.433,66.19,43.952999999999996,48.028999999999996,41.236000000000004,40.396,85.7,85.875,41.56,197.385,76.85900000000001,98.372,57.375,88.90599999999999,84.91900000000001,132.495,40.045,61.70399999999999,34.596,39.473,73.388,66.755,65.14500000000001,46.251,46.364,77.849,41.193,59.785000000000004,76.88199999999999,36.696,57.458000000000006,39.597,43.765,45.916000000000004,33.809,44.028,68.79599999999999
2018-12-28,24.093,25.782,67.132,43.2,69.962,35.013999999999996,31.782999999999998,36.916,42.419,151.57,36.282,73.553,85.304,30.794999999999998,71.97200000000001,46.965999999999994,50.088,43.421,39.178,89.373,91.239,42.672000000000004,207.56900000000002,78.324,103.946,62.18300000000001,88.314,88.022,137.98499999999999,40.999,62.446000000000005,36.56699999999999,41.266,78.41,70.56800000000001,67.19300000000001,46.386,47.232,79.939,43.713,62.73199999999999,84.37100000000001,37.43,61.32000000000001,41.361000000000004,45.442,46.396,36.079,46.614999999999995,69.619
2019-01-04,23.064,25.128,65.288,40.43,71.433,42.376999999999995,30.812,35.065000000000005,39.701,151.57,33.417,76.31,86.47,32.790000000000006,74.837,44.141999999999996,47.834,42.471000000000004,39.605000000000004,86.569,95.325,44.608,196.34300000000002,75.908,113.71700000000001,59.111000000000004,88.334,84.059,135.845,49.113,69.88,34.523,38.674,75.395,69.84400000000001,66.239,45.547000000000004,45.238,79.126,41.713,60.166,87.273,35.672000000000004,58.909000000000006,48.132999999999996,43.717,47.034000000000006,33.461,43.53,71.39099999999999
2019-01-11,22.436,25.023,63.084,35.503,67.006,49.887,31.276,31.183999999999997,35.14,151.57,30.444,73.455,87.42999999999999,33.974000000000004,71.589,41.053000000000004,42.495999999999995,36.643,40.404,78.47999999999999,94.251,43.525,165.042,74.114,107.90599999999999,52.337,87.244,73.257,118.81500000000001,44.0,69.39200000000001,32.257999999999996,35.618,66.08500000000001,64.59,61.499,45.227999999999994,44.93,76.923,37.666,55.248000000000005,83.59,35.378,51.995000000000005,56.266,41.667,47.554,29.437,39.620999999999995,69.985
2019-01-18,22.39,25.568,58.666,33.202999999999996,64.091,49.043,31.078000000000003,28.939,33.464,151.57,29.786,67.725,85.51,32.512,66.696,40.847,41.133,34.184,39.102,75.64,89.692,44.433,166.619,75.547,102.61500000000001,49.382999999999996,88.03399999999999,69.99300000000001,114.978,40.8,69.076,31.885,35.078,62.955,62.827,59.831999999999994,45.760000000000005,45.616,76.313,37.134,51.574,77.115,35.899,49.532,54.795,40.989999999999995,46.198,27.345,37.803000000000004,69.648
2019-01-25,22.637999999999998,24.963,49.142,30.482999999999997,60.66799999999999,46.858000000000004,31.058999999999997,26.615,31.085,151.57,27.808,61.891,85.814,33.468,61.67100000000001,40.631,39.909,31.624000000000002,37.513999999999996,68.183,82.592,46.548,165.598,75.724,93.333,46.974000000000004,88.148,66.423,110.487,41.0,68.416,30.905,33.108,58.751,60.448,57.702,45.696,45.868,75.723,35.735,48.606,71.421,35.986000000000004,47.373000000000005,52.019000000000005,39.686,46.284,24.713,36.737,67.587
2019-02-01,22.128999999999998,24.232,48.122,28.147000000000002,55.709,45.055,31.144,24.253999999999998,29.165,151.57,25.660000000000004,57.866,80.422,33.585,57.242,39.301,38.090999999999994,30.085,38.854,60.58,76.082,46.977,139.894,75.8,87.13399999999999,50.587,87.38000000000001,64.08099999999999,104.798,41.0,65.736,31.932,31.915,52.172000000000004,58.635000000000005,55.202999999999996,45.422000000000004,45.858,75.65700000000001,34.125,43.997,66.73400000000001,35.548,47.693,47.909000000000006,37.765,44.334,23.525,34.205,66.912
2019-02-08,22.398,23.924,45.072,26.782999999999998,53.977999999999994,43.568,30.929000000000002,24.222,28.27,151.57,25.722,56.089999999999996,75.652,33.402,56.157000000000004,38.782,37.573,29.744999999999997,35.998000000000005,53.636,73.843,44.45,122.30699999999999,75.876,84.837,47.324,88.236,62.79600000000001,101.577,41.0,63.44,30.249000000000002,31.1,46.789,55.150999999999996,52.013999999999996,45.926,49.172000000000004,74.19500000000001,32.676,40.132,64.099,36.351,45.318,42.774,35.195,42.358000000000004,24.506999999999998,31.875,66.18199999999999
2019-02-15,23.011000000000003,23.175,45.104,27.282999999999998,54.882000000000005,42.693,30.877,24.756999999999998,27.038999999999998,151.57,24.701,57.016999999999996,74.34,33.257,56.609,38.111000000000004,36.761,28.275,37.397000000000006,50.21,74.8,43.923,130.923,75.173,85.089,45.684,89.086,61.913,98.522,41.0,61.814,29.133999999999997,31.274,44.275,53.687,51.062,45.75,52.342,74.013,32.480000000000004,38.948,65.148,36.114,44.123000000000005,41.009,34.154,41.624,23.886000000000003,31.056,65.826
2019-02-22,22.065,24.756999999999998,42.784000000000006,26.317,54.11,42.768,30.610000000000003,22.97,24.503999999999998,151.57,23.482,56.285000000000004,72.354,32.211,56.121,38.7,35.922000000000004,25.934000000000005,37.275999999999996,46.482,73.678,43.63,128.197,74.926,85.792,42.64,88.142,59.614999999999995,93.171,41.0,61.146,27.048000000000002,30.18,42.025999999999996,51.989,47.707,45.544,50.726,71.351,31.544999999999998,37.777,64.612,35.696,41.489,38.837,32.477,40.513999999999996,23.293,29.516,65.08
