Date,MSFT,IBM,T,ORCL,HPQ,AAPL,CSCO,VZ,GE,AXP,F,MSI,INTC,BA,WMT,LMT,AMZN,JCI,NOC,DAL,JPM,HON,MAR,A,ETN,PFE,JNPR,BAC,CMCSA,CAT,GM,INTU,TGT,C,GS,MCD,PG,MS,CB,AIG,GD,FDX,UPS,NFLX,TXN,PEP,EMR,COF,SPGI,CI
2015-01-02,24.1,43.41,75.31,35.365,69.4325,23.6,29.9,72.86500000000001,59.4725,41.675,100.33,74.8675,30.375,19.785,13.22,16.27,49.86,50.4025,16.28,267.97,62.845,16.27,41.9925,86.35,50.1775,16.259999999999998,99.88,67.705,30.369999999999997,55.455,155.5375,68.715,31.675,75.1625,84.0625,41.4625,17.21,82.5775,19.0325,48.9,19.285,42.985,16.775,151.57,39.465,40.905,45.4,48.1525,60.84,29.872500000000002
2015-01-09,25.403,45.155,78.056,33.257,75.17,23.250999999999998,30.981,73.611,61.398,43.265,110.38400000000001,79.715,30.996999999999996,23.599,14.126,16.868000000000002,49.86,50.396,16.868000000000002,260.22200000000004,66.304,16.221,44.256,91.562,50.073,16.915,95.611,68.978,33.011,60.465999999999994,159.583,65.752,32.17100000000001,77.53099999999999,87.65,44.42,19.017000000000003,84.929,18.326,50.233000000000004,18.603,44.765,16.975,151.57,36.967,43.440999999999995,45.392,49.795,61.69199999999999,30.624000000000002
2015-01-16,23.788999999999998,50.397000000000006,78.178,29.939999999999998,78.066,23.773,31.627999999999997,69.989,62.89200000000001,41.351,112.869,84.643,32.826,24.015,13.077000000000002,16.962,49.86,50.537,16.957,259.158,72.12,15.65,44.811,94.622,49.97,16.241,95.87,74.383,33.497,64.627,163.439,66.981,30.880000000000003,83.949,92.253,44.893,19.208000000000002,87.897,17.227,51.271,19.175,44.975,16.122999999999998,151.57,35.116,46.588,45.392,49.299,61.910000000000004,30.598000000000003
2015-01-23,25.921,51.25599999999999,75.42,31.25,74.936,19.979,31.441000000000003,64.81899999999999,62.446000000000005,39.844,109.923,81.339,32.382999999999996,23.284,12.811000000000002,16.773,49.86,50.525,16.229,260.40299999999996,74.849,14.744,43.846,91.786,49.881,15.904999999999998,94.184,75.827,32.238,62.58200000000001,160.074,66.961,27.645,87.26,93.21,43.04,18.982,86.404,16.628999999999998,52.685,18.761000000000003,44.464,15.055000000000001,151.57,37.839,46.113,45.37,49.116,60.334,29.563
2015-01-30,25.637999999999998,52.128,77.286,32.04600000000001,73.872,18.528,30.993000000000002,62.422000000000004,62.391,39.464,107.232,78.849,34.935,19.905,11.857,15.184000000000001,49.86,51.112,14.258000000000001,259.797,72.851,13.206999999999999,41.595,89.017,46.294,15.166,97.071,71.993,31.27,58.254,161.18699999999998,70.41,25.414,84.962,93.938,38.916000000000004,18.36,82.884,16.456,50.951,18.965,48.149,17.15,151.57,40.278,47.611000000000004,45.376,48.259,59.30799999999999,27.697000000000003
2015-02-06,28.816000000000003,51.769000000000005,72.646,33.325,77.51700000000001,19.869,30.032999999999998,51.486000000000004,60.271,38.735,99.432,80.228,33.412,18.623,11.945,14.322,49.86,50.525999999999996,13.409,259.231,68.666,12.516,40.42100000000001,94.125,47.190999999999995,15.053,95.543,69.007,30.276,57.117,152.79500000000002,70.155,23.567,82.282,89.901,36.287,16.91,79.788,17.764,50.623000000000005,18.764,52.955,20.387999999999998,151.57,40.548,48.234,45.568,47.643,59.398,26.273000000000003
2015-02-13,29.146000000000004,51.067,64.375,32.863,81.981,17.843,29.991000000000003,49.279,58.114,39.587,96.02799999999999,88.499,33.563,16.21,12.792,15.395,49.86,50.402,15.148,259.682,65.744,14.413,40.158,94.407,48.375,16.211000000000002,96.732,66.453,29.612000000000002,52.769000000000005,147.817,71.286,22.492,78.938,86.103,37.822,17.206,77.33200000000001,19.28,53.955,19.728,52.842000000000006,20.194,151.57,38.3,48.629,45.358,47.759,58.05800000000001,26.173000000000002
2015-02-20,29.929999999999996,49.340999999999994,62.589,31.367,81.037,16.72,28.278999999999996,47.451,56.46900000000001,41.761,93.36500000000001,86.477,33.581,16.177,14.258,15.7,49.86,50.409000000000006,15.251,259.298,63.839,14.315000000000001,40.644999999999996,92.17699999999999,47.255,16.339,94.583,65.71700000000001,28.631999999999998,52.11800000000001,144.098,69.833,23.034,77.332,83.785,37.446000000000005,17.201999999999998,75.088,20.065,54.602,19.683999999999997,52.55800000000001,20.163,151.57,40.118,48.853,45.467,46.983000000000004,57.952,25.918
2015-02-27,32.451,47.888999999999996,62.363,30.409000000000002,86.439,17.055,28.167,47.275,55.45399999999999,45.501,88.175,84.622,33.089999999999996,16.113999999999997,13.738999999999999,15.907999999999998,49.86,50.738,15.758000000000001,258.986,63.315,14.056999999999999,40.693,93.865,48.565,16.413,94.458,64.819,28.381999999999998,50.141,137.939,69.799,22.559,75.479,82.907,39.435,16.957,73.10499999999999,19.897,54.519000000000005,19.925,51.49400000000001,17.863999999999997,151.57,39.622,48.291,45.370999999999995,46.858,57.384,26.139
2015-03-06,24.330000000000002,49.101,62.336,31.988999999999997,88.932,17.966,27.830000000000002,45.885000000000005,54.690999999999995,44.84,84.62,82.376,32.336,15.550999999999998,13.887,15.175999999999998,49.758,50.968,14.985,256.94399999999996,63.766,13.368,38.932,98.49199999999999,48.369,15.238,95.441,65.163,27.837,48.12,133.195,71.401,21.688,74.216,82.453,40.156,16.311,73.50399999999999,19.523,55.551,19.351,50.761,15.987,151.57,33.826,47.21,45.363,46.058,55.662,24.889
2015-03-13,24.749000000000002,48.349000000000004,60.86,30.651999999999997,91.52799999999999,20.18,26.98,42.747,58.418000000000006,45.977999999999994,85.479,80.21799999999999,32.45,15.312999999999999,14.444999999999999,15.882,51.06,51.04,15.325999999999999,260.448,65.829,13.983,40.542,97.80199999999999,46.342,15.200999999999999,96.518,67.55,27.812,53.037,135.844,71.027,21.187,75.042,85.211,42.090999999999994,17.570999999999998,76.56800000000001,20.341,59.361000000000004,18.956,50.375,16.04,151.57,37.11,47.672999999999995,45.473,45.766999999999996,56.227999999999994,24.714
2015-03-20,29.161,49.376,59.961,29.524,95.327,17.869,27.824,43.425,59.765,45.708,83.65,80.784,34.842999999999996,15.466,14.233,16.439,55.65,50.374,16.381,258.46500000000003,65.466,13.883000000000001,38.882999999999996,97.97,47.459,15.260000000000002,96.87,66.65,28.46,55.827999999999996,133.792,71.10799999999999,21.256999999999998,74.998,84.313,40.523,17.368000000000002,75.127,21.128999999999998,59.126999999999995,17.682,49.544,15.488,151.57,35.549,47.269,45.368,45.7,55.584,24.541
2015-03-27,28.665,49.052,62.448,30.167,103.16199999999999,20.146,28.369,49.313,59.980999999999995,45.864,87.313,85.987,37.176,16.195,14.572,16.133000000000003,56.06,50.768,16.104,258.427,65.664,14.604,39.737,101.958,50.146,15.455000000000002,95.502,67.211,29.377,56.665,137.776,70.46900000000001,21.106,76.551,84.799,44.048,18.522,76.325,21.069,59.876999999999995,18.354,50.69,16.037,151.57,37.213,47.29,45.446000000000005,46.373000000000005,57.30799999999999,24.234
2015-04-03,24.653,47.379999999999995,61.987,29.643,107.273,20.209,28.493000000000002,58.476,57.599000000000004,45.226,87.857,90.997,34.217,15.459,13.84,16.207,54.54600000000001,50.693,16.246000000000002,259.64300000000003,64.624,14.493,39.894,92.314,46.958000000000006,15.133000000000001,96.263,65.772,30.366000000000003,54.972,137.791,71.135,20.726,75.107,85.30699999999999,41.138999999999996,17.155,75.577,22.34,59.574,17.693,51.42,16.082,151.57,34.553,45.517,45.463,46.043,55.31,23.537
2015-04-10,21.998,46.152,59.342999999999996,30.648000000000003,99.01,17.165,26.758,58.870000000000005,53.25,44.982,86.724,93.45,37.357,15.167000000000002,13.89,15.424000000000001,53.358000000000004,50.394999999999996,15.34,259.213,62.830999999999996,14.405000000000001,37.937,85.376,47.274,14.334999999999999,95.579,64.498,30.163999999999998,50.247,136.43699999999998,68.123,19.322,74.922,84.089,38.669,16.994,74.779,23.083,58.876999999999995,17.691,50.911,15.447,151.57,34.717,45.088,45.388999999999996,45.273,54.267999999999994,22.416
2015-04-17,22.0,45.435,61.629,30.618000000000002,94.602,19.698,26.593,60.357000000000006,34.253,45.256,86.451,98.022,38.872,15.741,16.032999999999998,16.23,51.620000000000005,50.5,16.394,263.18199999999996,61.148,14.386000000000001,39.17999999999999,85.92999999999999,47.046,15.003,96.825,63.227999999999994,30.407,48.587,133.388,67.705,19.505000000000003,73.515,80.32000000000001,38.229,17.329,73.309,23.999000000000002,58.325,17.709,50.932,16.403,151.57,33.159000000000006,46.509,45.532,44.484,54.84400000000001,22.742
2015-04-24,21.619999999999997,45.168,65.043,31.275,92.152,16.697,26.625,63.665,33.227999999999994,45.667,87.344,101.51899999999999,40.501999999999995,18.407999999999998,16.572,18.500999999999998,50.524,50.399,18.427,270.99899999999997,62.602,15.622,41.536,86.706,48.120999999999995,15.301999999999998,96.81800000000001,63.914,31.697000000000003,48.293,126.546,67.66,19.895,73.611,81.65,38.407,15.668000000000001,74.107,25.694,60.903,17.971,51.746,18.269,151.57,33.443,46.659,45.394999999999996,43.818,54.836,22.845
2015-05-01,22.334,46.195,66.917,31.171,93.027,19.223000000000003,26.568,66.128,36.319,46.157,91.03299999999999,103.56300000000002,38.846,18.121000000000002,16.663999999999998,18.613,47.076,50.678,18.607,290.00100000000003,63.26800000000001,15.465,42.665,90.924,50.211,14.828,96.495,64.966,32.55,45.382999999999996,127.98799999999999,67.391,20.809,74.957,84.355,38.05,15.953999999999999,75.70599999999999,25.752999999999997,62.416,18.704,51.717,18.054000000000002,151.57,30.807,43.983999999999995,45.425,45.458999999999996,53.552,24.369999999999997
2015-05-08,22.053,48.729,67.71900000000001,32.368,93.058,20.098,25.383,68.70599999999999,36.907,47.385000000000005,94.389,109.973,40.165,18.529000000000003,17.658,19.253999999999998,46.0,51.964,19.253,289.878,65.923,16.074,45.742000000000004,93.13,47.385000000000005,16.348,96.082,68.297,32.92,46.893,131.909,67.10900000000001,22.66,78.345,89.074,38.650999999999996,16.828,82.31700000000001,27.369,63.616,19.025,51.503,18.303,151.57,30.541000000000004,43.488,45.774,47.017,53.284000000000006,24.274
2015-05-15,25.820999999999998,49.81699999999999,68.364,30.482,94.014,18.003,25.48,68.732,35.982,45.99,94.97999999999999,113.09,34.63,18.133000000000003,17.744,19.881999999999998,47.558,52.585,19.766,287.994,64.949,15.940999999999999,46.305,99.458,48.834,16.085,95.265,67.42,34.347,45.369,134.358,66.495,24.72,77.136,86.856,39.07,16.994999999999997,81.441,28.190999999999995,60.638999999999996,19.041,51.403999999999996,18.372,151.57,30.707,44.126999999999995,47.652,46.492000000000004,53.970000000000006,23.735
2015-05-22,26.881,48.934000000000005,68.41900000000001,31.971000000000004,91.17,18.399,25.521,68.476,35.851,45.823,94.973,111.851,38.911,17.222,18.7,20.272,49.416000000000004,50.384,20.169,288.81399999999996,64.613,15.882,45.789,96.46000000000001,48.7,15.827000000000002,96.001,66.588,34.317,42.869,134.38,67.158,26.988,75.787,85.595,39.20399999999999,15.793000000000001,80.01700000000001,28.064999999999998,55.785000000000004,18.716,51.803999999999995,19.555,151.57,31.4,43.709,45.379000000000005,46.068,53.9,23.266
2015-05-29,26.883,48.269,69.14000000000001,31.508,96.44300000000001,19.043,24.926,67.681,37.644,45.771,95.682,108.01500000000001,40.403,16.753999999999998,18.947,19.828,52.077999999999996,50.634,19.691,288.773,65.038,15.571000000000002,45.436,98.586,48.737,16.073,105.083,67.00699999999999,34.529,42.915,135.83499999999998,68.213,24.767000000000003,76.549,86.779,38.922000000000004,17.791999999999998,79.15799999999999,28.282999999999998,53.426,18.707,51.51899999999999,18.973000000000003,151.57,31.663999999999998,41.629000000000005,45.588,46.893,55.238,23.561
2015-06-05,26.320999999999998,48.271,71.692,32.122,100.365,19.315,25.035,67.533,39.53,45.997,97.0,107.275,39.378,16.931,18.967000000000002,19.299,50.482,50.678999999999995,19.293,299.00300000000004,64.279,15.543000000000001,46.309000000000005,99.138,49.251,16.619999999999997,108.29400000000001,66.997,35.713,44.516999999999996,136.324,66.975,24.529000000000003,76.131,85.383,38.565,20.443,77.25899999999999,28.365,54.85,18.678,50.129000000000005,19.176,151.57,31.654000000000003,40.963,45.684999999999995,47.259,56.431999999999995,26.387999999999998
2015-06-12,26.643,48.808,73.515,32.585,104.946,20.484,25.631,68.644,40.348,47.331,101.083,112.35799999999999,38.438,17.105,18.935000000000002,20.410999999999998,50.6,51.068,20.154,313.92400000000004,64.062,15.779,46.70399999999999,100.502,50.023,17.057,109.042,67.519,35.815,45.438,139.81300000000002,66.39399999999999,24.875999999999998,76.954,85.61,35.494,20.249000000000002,77.38,29.418,60.580999999999996,18.946,49.504,19.401,151.57,31.454,40.863,45.951,47.715999999999994,58.918000000000006,26.488
2015-06-19,27.302,46.595000000000006,74.477,31.253999999999998,108.78600000000002,19.078,27.26,69.265,43.964999999999996,48.531,105.33899999999998,110.878,40.42,18.729,19.838,21.467000000000002,50.35,51.653999999999996,20.53,312.33299999999997,66.354,17.371000000000002,47.572,102.52000000000001,49.861000000000004,19.015,110.951,70.51899999999999,38.044,47.187,140.547,67.949,25.206,80.36800000000001,89.872,35.849000000000004,19.993000000000002,81.087,31.534,61.666,19.062,48.179,19.232,151.57,33.144,39.458,47.106,48.243,61.134,31.366000000000003
2015-06-26,31.511000000000003,48.208,77.32300000000001,31.772000000000002,118.06300000000002,20.074,27.852999999999998,71.069,48.932,50.144,105.378,114.343,40.650999999999996,21.478,20.028,24.835,50.19,54.309000000000005,24.64,303.086,67.319,18.931,48.909000000000006,103.23800000000001,50.587,22.371000000000002,105.68199999999999,70.126,37.735,48.801,133.628,65.643,25.369,80.451,89.413,36.292,20.231,81.032,32.994,63.581999999999994,19.328,48.22,20.139,151.57,33.598,39.65,48.344,49.933,60.048,36.375
2015-07-03,34.510000000000005,50.279,81.928,32.702,129.677,17.069,29.324,75.196,55.395,54.085,111.78099999999999,120.327,41.815999999999995,24.271,20.772,26.072000000000003,54.65599999999999,54.375,26.679000000000002,289.496,71.777,19.048000000000002,51.54600000000001,108.56199999999998,52.428999999999995,24.842000000000002,109.644,73.08500000000001,38.214,48.721,138.531,67.393,25.818,83.501,91.955,36.738,20.991,83.45599999999999,36.33,68.833,19.592000000000002,50.446999999999996,22.032,151.57,34.418,38.104,48.474000000000004,52.472,62.084,38.831
2015-07-10,32.141,50.590999999999994,82.78099999999999,33.716,137.255,19.042,29.886000000000003,74.48400000000001,54.6,56.513,110.90900000000002,120.23299999999999,41.176,24.348000000000003,21.368000000000002,28.548000000000002,57.220000000000006,57.245000000000005,27.588,286.724,71.724,20.285,52.601,111.984,53.02,24.994,109.47200000000001,73.821,37.607000000000006,50.675,143.951,67.33,26.552,84.489,91.748,37.37,21.631999999999998,84.383,35.882,65.90799999999999,19.31,49.803,22.844,151.57,33.93,38.034000000000006,49.235,54.001999999999995,64.67999999999999,38.241
2015-07-17,29.732,46.237,79.33,34.583,128.595,18.921,28.487000000000002,68.873,50.876,53.85,108.41399999999999,110.02000000000001,40.334,22.842,20.519,28.540999999999997,57.11,60.363,26.881999999999998,284.022,69.27000000000001,18.951999999999998,50.577,108.17,50.605000000000004,22.384,104.23299999999999,71.65299999999999,35.562,45.336,145.659,64.25699999999999,26.199,80.118,86.87,36.005,20.409,80.099,33.622,60.552,18.721,47.295,20.559,151.57,33.268,35.557,45.498000000000005,51.412,59.152,37.05
2015-07-24,29.222,44.105000000000004,80.15,33.944,121.08,22.488999999999997,27.428000000000004,67.313,48.519999999999996,50.918,108.803,105.694,39.158,21.969,20.686,27.776,58.15599999999999,59.585,24.919,285.588,69.60799999999999,18.616,49.642,106.09400000000001,49.538,20.905,107.71199999999999,69.748,33.126,48.376999999999995,149.31,67.171,25.807,78.398,87.16499999999999,35.925,19.196,78.21000000000001,31.211000000000002,58.367,18.934,46.607,19.87,151.57,32.239999999999995,35.449,46.868,51.937,58.624,36.126999999999995
2015-07-31,30.222,45.519999999999996,82.637,32.107,117.751,26.149,27.264,70.464,47.836,48.358,106.032,104.74300000000001,42.007,22.531,19.65,26.801,57.205999999999996,58.5,24.287,290.631,70.313,19.28,48.925,107.64200000000001,47.33,20.871000000000002,109.306,70.548,32.662,55.949,151.783,68.095,24.276,79.792,88.4,37.095,21.743000000000002,79.975,30.269,59.311,19.104000000000003,47.152,20.184,151.57,33.644,36.048,47.114,53.001,59.8,34.227
2015-08-07,31.906,48.137,87.497,34.760000000000005,119.91400000000002,27.345,28.01,72.987,47.86,47.465,103.997,118.519,42.249,22.027,20.166,26.04,55.17999999999999,60.06699999999999,23.570999999999998,290.325,69.995,19.445,51.760000000000005,108.446,47.329,22.811,108.14200000000001,69.84,33.746,55.852999999999994,150.769,67.31,24.564,79.628,86.896,36.357,21.686,78.78299999999999,29.976,60.340999999999994,19.148000000000003,49.167,20.016,151.57,34.096000000000004,36.061,48.388999999999996,52.262,59.976,33.758
2015-08-14,30.898000000000003,49.257999999999996,92.19500000000001,35.384,121.806,26.339,29.82,74.146,47.356,47.399,107.94500000000001,130.51500000000001,42.761,23.647,20.93,26.413,54.424,60.375,23.776,290.177,71.73499999999999,20.684,53.294000000000004,110.18199999999999,47.57,25.475,109.548,70.882,35.275999999999996,60.474000000000004,153.61700000000002,68.15799999999999,25.678999999999995,80.992,89.15299999999999,38.086,21.954,80.308,29.154000000000003,60.326,19.772,49.945,22.148000000000003,151.57,34.57,37.277,50.386,54.653,61.248000000000005,34.057
2015-08-21,28.776,50.148,102.67999999999999,32.001999999999995,134.516,22.45,30.559000000000005,76.662,44.67,46.822,113.249,156.887,37.53,23.837,23.219,26.842000000000002,55.29600000000001,60.375,24.923,289.779,74.087,22.661,55.57899999999999,112.328,47.331,25.272,109.26199999999999,72.96000000000001,38.55,65.299,156.124,67.995,26.183999999999997,83.24000000000001,91.837,39.367000000000004,23.036,82.037,27.57,59.563,19.76,49.677,21.785,151.57,34.858000000000004,37.935,50.388,55.150999999999996,62.724000000000004,33.825
2015-08-28,32.53,49.900999999999996,98.686,30.977999999999998,146.894,23.145000000000003,31.483999999999998,75.486,43.292,44.324,127.487,168.222,30.407999999999998,24.101,25.784,24.413,57.45,60.657999999999994,24.613,294.649,82.486,21.857,54.398,114.082,47.984,25.189,108.252,82.211,42.331,67.868,170.116,67.501,24.830000000000002,93.402,101.638,39.284,26.543,92.068,25.971000000000004,61.916999999999994,20.401999999999997,50.970000000000006,23.005000000000003,151.57,36.146,41.486000000000004,53.678999999999995,57.288,65.50800000000001,32.482
2015-09-04,31.747000000000003,48.269,93.152,31.35,139.917,30.212,30.319,72.89,42.786,43.738,128.685,158.754,42.293,25.064,28.336000000000002,24.012999999999998,50.688,62.771,24.285,290.09499999999997,80.69800000000001,20.985,52.727,116.242,47.726,25.498,109.54,80.849,45.786,66.258,168.988,68.538,24.574,91.02000000000001,98.506,38.011,26.298000000000002,90.338,24.525,59.44199999999999,19.788,50.741,22.4,151.57,35.688,40.584,53.132000000000005,56.666999999999994,64.816,32.489
2015-09-11,30.602999999999998,46.768,88.979,33.475,129.792,28.673000000000002,29.897000000000002,68.374,41.908,41.907,126.21700000000001,146.91500000000002,41.182,24.65,30.019,24.372,51.324,62.787,26.549,290.32,76.89000000000001,22.485,52.748000000000005,113.97200000000001,47.589,25.837,107.875,77.421,45.861000000000004,63.55499999999999,164.778,67.628,24.361,86.03099999999999,94.03,36.652,26.040999999999997,85.533,24.151999999999997,58.376,19.753,47.388,22.641,151.57,36.12,40.118,53.076,54.141,63.668000000000006,30.746
2015-09-18,32.076,45.513,84.30799999999999,29.748,124.622,27.4,32.964,64.236,42.012,40.907,120.987,143.374,43.374,24.009,31.558,23.122,51.668000000000006,62.754,26.024,281.781,75.888,22.438,53.529999999999994,110.878,47.629,25.287,108.08600000000001,75.704,46.273,59.88199999999999,157.46300000000002,67.61800000000001,23.815,83.595,91.25399999999999,34.807,25.683999999999997,82.80199999999999,23.178,56.461,19.739,47.903,22.627000000000002,151.57,37.465999999999994,40.549,51.106,52.903,63.592,30.790999999999997
2015-09-25,31.797000000000004,46.726,89.471,35.322,137.625,26.778,34.922,69.499,44.632,43.539,131.975,151.73200000000003,40.718,25.769,32.274,24.195999999999998,53.242,62.876999999999995,26.998,280.23400000000004,81.059,23.804,56.321000000000005,120.53399999999999,47.976,27.665,111.58,81.28399999999999,51.60699999999999,71.874,170.962,69.509,25.009,88.231,94.635,35.516,26.326,87.346,23.968,57.397000000000006,20.759999999999998,50.538,22.166000000000004,151.57,37.432,41.379,47.888999999999996,55.864,63.916,33.052
2015-10-02,31.566000000000003,49.031,97.252,34.882999999999996,172.712,29.427,36.25,73.441,49.166,46.958,146.71599999999998,163.66,42.769,26.062,33.449,24.987000000000002,40.958000000000006,67.85900000000001,27.898000000000003,279.83500000000004,88.40700000000001,25.881999999999998,57.056,125.41400000000002,52.016999999999996,30.229000000000003,102.607,91.78,53.77,92.548,188.303,68.296,24.576999999999998,102.082,103.973,36.054,28.919,101.658,22.916,59.42999999999999,20.772,53.49300000000001,23.642,151.57,39.576,42.246,52.900999999999996,58.455999999999996,68.664,34.041999999999994
2015-10-09,31.454,43.893,92.003,33.489,174.846,27.738999999999997,34.838,71.53099999999999,44.263999999999996,43.489999999999995,133.818,145.43099999999998,40.881,20.89,31.675,20.509,35.302,67.60900000000001,25.054,275.11199999999997,85.58500000000001,22.34,52.949,112.852,51.672000000000004,30.767000000000003,95.488,89.703,45.156,76.81,175.381,67.407,20.677,99.234,99.84,31.937,27.419,98.95,19.375999999999998,52.416999999999994,20.467000000000002,48.785000000000004,20.096,151.57,38.303999999999995,37.337,52.690999999999995,55.052,65.628,33.737
2015-10-16,30.79,43.686,91.015,32.644,183.27,28.663999999999998,34.436,73.143,42.19199999999999,41.439,129.81,143.23399999999998,39.718,21.209,34.733,20.813,35.722,67.45500000000001,24.215,271.906,86.43299999999999,23.080000000000002,52.809000000000005,111.44000000000001,51.71,32.690999999999995,96.494,88.23299999999999,42.544,79.878,171.076,68.174,23.843,98.387,97.822,36.673,27.722,97.481,19.39,52.86800000000001,20.894,49.468,19.832,151.57,35.768,37.19,52.739999999999995,55.061,64.318,34.081
2015-10-23,31.851999999999997,47.955,85.944,31.747000000000003,169.591,26.958,32.576,68.42999999999999,38.622,38.251999999999995,117.982,136.115,42.336,20.531,35.295,23.418,35.08,67.882,22.562,283.73900000000003,80.15,22.759,50.775999999999996,105.95599999999999,52.61900000000001,32.059,95.584,81.299,37.637,83.163,153.596,67.474,25.552,90.42699999999999,90.83,54.089999999999996,27.409,90.209,18.294999999999998,47.885000000000005,20.75,48.840999999999994,18.755000000000003,151.57,36.082,38.659000000000006,52.892999999999994,54.479,62.872,31.976
2015-10-30,32.998000000000005,54.166999999999994,80.788,33.557,157.612,27.225,33.032,62.79600000000001,35.778,36.055,110.90799999999999,137.199,41.519999999999996,18.689,31.547000000000004,23.475,34.802,67.87,20.392000000000003,279.845,75.869,21.175,48.638,105.888,52.152,35.42,96.25800000000001,75.89,31.469,76.62100000000001,143.11100000000002,68.574,25.71,86.375,87.138,47.583,27.544,85.78999999999999,21.743000000000002,50.839999999999996,20.627000000000002,48.842,18.119999999999997,151.57,35.846,36.65,52.875,53.30499999999999,66.674,30.586000000000002
2015-11-06,34.599000000000004,54.586,79.523,32.553,155.06900000000002,26.705000000000002,33.061,61.15,33.738,34.905,111.902,146.91,39.244,21.731,30.393,24.43,37.368,67.866,19.311,281.336,72.953,20.133,51.339,107.582,55.32000000000001,34.864,96.872,72.711,29.136000000000003,72.599,141.5,70.39200000000001,24.687,82.519,82.86,44.284,27.333,82.985,21.720999999999997,56.501999999999995,20.671,48.010000000000005,17.595,151.57,35.788,37.835,52.874,52.137,93.598,30.113999999999997
2015-11-13,32.348,56.70399999999999,83.892,32.391999999999996,166.153,26.246,32.963,64.837,35.576,37.114999999999995,119.995,161.349,40.422000000000004,23.449,33.585,27.232,39.44,67.82000000000001,20.549,280.868,72.981,21.357999999999997,53.949,111.826,53.95,35.674,97.545,71.883,31.298000000000002,79.64200000000001,150.644,71.04400000000001,28.464999999999996,81.798,83.753,46.015,28.701,83.149,22.654000000000003,57.50699999999999,20.683,47.975,18.105,151.57,36.858000000000004,37.855000000000004,52.82899999999999,51.621,93.59400000000001,30.785000000000004
2015-11-20,29.187,54.34400000000001,84.28099999999999,32.856,162.103,28.656,34.945,64.258,34.992000000000004,36.542,122.857,157.72,40.224000000000004,22.071,32.492000000000004,29.218,39.689,67.848,20.762999999999998,280.938,74.417,20.657,51.309000000000005,111.60799999999999,54.095000000000006,33.156,96.353,73.20899999999999,28.4,79.841,154.747,70.264,30.724,82.41499999999999,84.101,42.824,27.639999999999997,84.44800000000001,22.841,56.962,20.654,47.864999999999995,18.249000000000002,151.57,38.06,38.803999999999995,52.847,51.575,93.106,30.805
2015-11-27,38.089999999999996,53.56699999999999,83.32,32.577999999999996,172.59300000000002,28.669999999999998,34.658,64.603,36.198,37.763,122.899,156.152,39.748000000000005,21.5,31.234,30.609,40.941,63.65599999999999,20.171,267.474,75.202,19.899,52.82899999999999,111.91,54.40599999999999,28.878000000000004,96.738,73.84,29.616000000000003,81.498,154.199,70.80199999999999,30.304000000000002,83.074,85.348,42.623000000000005,28.188,85.38399999999999,21.707,56.198,20.161,48.745,19.205000000000002,151.57,37.998000000000005,40.506,55.25,52.164,94.44200000000001,31.496
2015-12-04,34.766,49.824,84.587,30.252999999999997,178.369,26.919,33.287,64.62100000000001,37.644,37.664,121.4,149.467,40.016999999999996,19.889,30.177999999999997,30.282999999999998,39.388,65.65599999999999,18.894,265.62399999999997,74.844,19.111,49.162,107.822,52.89399999999999,24.366,97.993,74.06,29.131999999999998,79.538,155.119,71.28,28.156,83.378,85.466,38.884,26.375999999999998,85.247,19.997999999999998,54.701,20.589,48.376,17.806,151.57,36.032,40.510000000000005,52.29,55.36800000000001,95.296,29.506999999999998
2015-12-11,34.729,44.635000000000005,84.965,30.903999999999996,177.26100000000002,27.217000000000002,31.752,66.016,38.488,38.305,122.513,144.70499999999998,42.21,18.983999999999998,29.573,30.399,38.782,67.852,18.782,281.741,76.202,18.363,48.2,106.204,52.602,22.344,98.231,75.775,28.938,86.349,159.168,73.21000000000001,25.075,83.886,87.638,36.934000000000005,24.55,86.391,17.957,52.109,20.706,47.936,16.551,151.57,36.507999999999996,42.032,52.852999999999994,54.102,95.466,31.120000000000005
2015-12-18,32.962,43.414,85.337,32.82,166.804,26.002999999999997,31.5,67.0,39.408,37.239,124.894,146.115,44.097,19.113,30.024,32.929,38.528,67.85,21.119,285.192,75.54400000000001,18.080000000000002,48.38,106.922,51.495000000000005,20.659,97.642,75.957,29.026,88.13300000000001,164.826,73.668,24.127,84.221,87.729,35.69,23.319,87.81,17.087,49.911,20.624,49.531,17.475,151.57,39.046,42.754,52.840999999999994,55.74400000000001,95.856,30.523000000000003
2015-12-25,33.219,43.039,84.852,35.32,159.29000000000002,24.622999999999998,29.805,67.671,38.126,36.385000000000005,120.23299999999999,137.812,39.535000000000004,18.915,30.232,31.234,37.3,68.688,19.794999999999998,278.338,72.159,16.903,46.565999999999995,104.874,83.319,18.490000000000002,96.80199999999999,73.919,29.627999999999997,88.963,161.315,73.568,22.982,82.34100000000001,87.788,33.256,20.207,85.825,16.853,46.955,20.964,47.741,17.121000000000002,151.57,38.844,42.017,53.495000000000005,54.69199999999999,94.65599999999999,29.884000000000004
